Rating,Description,Pros,Cons,Author Info,Resignation Reason
4,Great work life balance,- Cowork are smart and helpful- Company culture is great,- compensation is not competitive- not to many good projects,"Verified User Current Employee z***** Software Engineer - Jul 6, 2021",
4,Great WLB but don't see promotion,WLB is very good. High job security. Good company in NYC (since there are not many tech here),Not clear career development since BB doesn't have many levels.,"Verified User Current Employee Q***** Software Engineer - Jul 5, 2021",
4,"Decent WLB, Comp, career progression tbd","WLB, Comp is all cash Interesting product, opportunites for global mobility","Flat org structure means few formal opportunities for progression Many lifers, using Terminal for email/calendar is a big change","Verified User Current Employee C***** Senior Software Engineer I - Jul 5, 2021",
4,WLB better than most companies,Everyone is chill and helpful. No throat cutting at all.,Growth slow. WLB too good to be true. Tech stack old.,"Verified User Current Employee e***** Software Engineer - Jul 5, 2021",
4,Good Work life balance,Good payChill workOpportunity to grow if you want the managerial path.,"Bad for technical growth, not really a path, not working on cutting edge stuff either","Verified User Current Employee b******** Software Engineer - Jul 5, 2021",
4,Great work life balance,"Stellar wlb, good perks, low-stress, good culture for software developers","Legacy/proprietary tech, work is uninspiring, management can be very political","Verified User Current Employee r***** Senior Software Engineer - Jul 2, 2021",
3,Good WLB and that's it,"Good WLBNo PIPA lot of learning opportunity, talks","Old, legacy techA lot of maintenance and boring house keeping jobNot a clear growth opportunity for engineers, lack of feedback","Verified User Current Employee Q***** Software Engineer - Jul 1, 2021",
3,"Good wlb, limited career growth, average management","Good wlb, good brand value in market, good compensation for lateral entry","Older tech stack, no career growth, incompetent managers, politics, average peers","Verified User Current Employee v***** Software Developer - Jul 1, 2021",
3,Good WLB,WLB is pretty good however this varies from team to team,Growth is limited. No option to work remote. It is more like a financial firm than a tech company. And compensation is low compared to tech,"Verified User Current Employee k***** Software Engineer - Jul 1, 2021",
5,Great worklife bal,Great worklife balance and the snacks are great to eat,None at alll the company is good in respects to pros,"Verified User Current Employee A***** Financial Analytics Analyst - Jun 30, 2021",
4,Good to start your careers,"- managers are generally nice and well trained, they try to grow you rather than PIP people out- Good compensation- Bloomberg hires smart people with good soft skills so colleagues you meet are likely to be competent and also not a dick, which is nice- has good training class that teach new grad",- limited career growth. The company has limited new initiatives and growth is slower compare to other tech firms- techs are outdated and not transferable for your future careers if you don't stay in Bloomberg,"Verified User Current Employee P***** Software Engineer - Jun 30, 2021",
4,Great company,Minimal number of assholesJob securityLower barrier to entrySome teams are building cool stuff,Variance between teams means the above pros may not be applicable for some teams.Legacy tech / code,"Verified User Current Employee k******* Senior Software Engineer - Jun 29, 2021",
5,Dream job,Fantastic compensation Amazing work life balanceExcellent prestige There is also free food (usually not full meals),Difficult to promoteHard interviews to get in the companyNo stock options,"Verified User Current Employee 1******* Software Engineer - Jun 28, 2021",
3,Great work life balance,work life balancegreat cultureless pressure flexibility to move within teams,old techlow professional growthless development centersno stockstrading restrictions,"Verified User Current Employee t********* Software Engineer - Jun 28, 2021",
3,Great work life balance,Experience will be very team dependent. Overall great work life balance.,Company as a whole posts too much emphasis on putting on a good public image instead of making their employees happy.,"Verified User Current Employee M********* Software Engineer - Jun 27, 2021",
4,Good wlb,"Great work life balance, really nice people, good culture as well. Rewards initiative",Can be hard to find career growth. Comp growth isn't the best in the long term,"Verified User Current Employee W******** Senior Software Engineer - Jun 26, 2021",
4,Great work life balance,Pay is in upper quartile but not the best. Team/culture is fun. Good managers,Hard to tell where you are going/ getting too a higher level. Tech debt,"Verified User Current Employee d***** Senior Software Back End Engineer - Jun 26, 2021",
4,Great wlb,Great work life balanceGood payFlexibility with changing teams,Not clear career growth pathLegacy codebacy for most teams,"Verified User Current Employee w******** Software Engineer - Jun 26, 2021",
3,Good Work Life Balance,Work life balance is giving a priority.Good people to work with,Bad tech stackNot very employee friendly decisions from the management,"Verified User Current Employee T******* Senior Software Engineer Manager - Jun 25, 2021",
4,"Not so good leadership, good WLB",WLBSimple application programming without complexityGood place if looking for place to retire without efforts,Leadership not so goodNo growth for ICsICs expertise not valued and not utilised,"Verified User Current Employee h*** Senior Software Engineer - Jun 24, 2021",
5,Great WLB,- opportunities to grow outside of team role- comp is great compared to other london firms,- sometimes there is a top down approach to decision making that doesn't take project specifics into account,"Verified User Current Employee C***** Software Engineer - Jun 24, 2021",
4,You're rewarded for working hard but not pressured to do so,Some managers are really goodGood culture for handling issues,Less growth prospectsNo transparency on strategy+VisionAging tech stack and codebase,"Verified User Current Employee F***** Senior Software Engineer - Jun 23, 2021",
5,Great work life balance.,Work life balance is great.Great training course.No mandatory RTO right now.,TC growth can't beat FANNG companies.Have some trading policy.,"Verified User Current Employee B***** Software Engineer - Jun 23, 2021",
4,Great company if you are on the right team,Good work life balanceSome great people to work with,You need to be a bit lucky with your team and first evalThere is transparency whatsoever,"Verified User Current Employee u***** Software Engineer - Jun 23, 2021",
4,No tech lead within team.,"Good pay, good work life balance. Unlimited sick leave. Flat management.",Some engineers just don't behave and think in an engineer way.,"Verified User Current Employee d***** Software Engineer - Jun 22, 2021",
4,Work and culture is highly team dependant,"1. Great people (mostly)2. Company tries to promote inclusive culture3. Lots of opportunities to attend tech talks, join guilds, and learn more4. WLB",1. RTO policy2. Barriers to innovate especially if you work in TS3. Legacy codebase (in some teams)4. Easy to get complacent,"Verified User Current Employee _******* Senior Software Engineer - Jun 22, 2021",
3,Not same as before - Stay away!,- work life balance is decent- decent pay and growth for fresh grads,- Archaic bank-like thinking of management- Rigid WFH policies- No career growth for IC- No defined path so IC's clueless of what to shoot for- Legacy codebase and patchwork mentality,"Verified User Current Employee S********* Senior Software Engineer - Jun 21, 2021",
4,Stable company and good Brand name,"Stable company, good brand name, relatively good perks compared to same or lower tier.","Wlb varies, no technical career path, mostly application development, lack of coherent strategy.","Verified User Current Employee E***** Senior Software Engineer - Jun 21, 2021",
5,great lwork ife balance,great work life balance. Good working culture and environment.,slow for career growth. THe pay is lower comparative to large IT companies,"Verified User Current Employee k***** Software Engineer - Jun 19, 2021",
4,"Mature product with little competitors, so overall wlb is great. However very low pay compared with other tech companies","Great wlb, never heard of PIP. Newbie friendly. Another pros is you get free access to terminal.","Looooow pay! Extremely low pay compared with other tech companies, and the annual refresh is a joke","Verified User Current Employee c******* Software Engineer - Jun 19, 2021",
4,Good wlb but limited flexibility on remote option,"Good wlb in general, good benefit (insurance, 401k matching etc.), growth depends on the team",Limited flexibility for remote working. Senior management and HR doesn't seem to care much about its employees,"Verified User Current Employee k******* Software Developer - Jun 18, 2021",
4,Great work life balance,Friendly collaborative culture where you can learn a lot if you want to.,Relatively old tech stack that you need to deal with everday.,"Verified User Current Employee R**** Software Applications Engineer - Jun 18, 2021",
4,The benefits are good medical and 401K.,Good mentorship programs. Reasonable work hours. Good pay. Good benefits.,Legacy tech. Work isn't exciting on some teams. Some teams are always strapped for resources.,"Verified User Current Employee E***** Engineering Team Lead - Jun 18, 2021",
5,Great company if you find a good team,"Company has competitive pay for NYC and if you a good team you can grow fast. Lots of smart people in the financial side.I had a pretty fast growth in the company. Started at 150k TC, and rose to 320K in 6 years.","Management on the business side can be hard to deal with and demoralizing. ENG management has always been great, but sometimes can be disorganized and priorities change often.","Verified User Current Employee r***** Senior Software Developer - Jun 17, 2021",
1,Decent WLB (no remote options) / poor tech / low pay,"I've learned a ton about finance, which I previously had no knowledge of. I've found that fun and rewarding.Great support for leave, mental health, medical benefits are phenomenal. This is something that's dramatically improved since I've been here.","Work/life balance is ok. We used to be above average here but since the owners return we support less work-from-home. Other companies are better if WLB is your priority.EDIT: after the pandemic, it's been announced we'll be expected back in the office full time.Tech stack varies wildly. Probably half the company is way behind the curve. The other half ranges from semi modern to mostly modern. Very little ground-breaking work technically.","Verified User Current Employee c***** Manager - Applications Development - Jun 17, 2021",
1,Great benefits but that's about it.,Exceptional benefits package including free healthcare for employees and dependents. That's about it.,"Management is convinced that 5 days a week RTO is cutting edge. A lot of chatter about internal mobility but you still have to interview and oftentimes won't get the job. compensation is lower than market and if you are trying to move teams, forget an increase especially one that applies immediately. HR is an absolute JOKE. Business minded, not people minded.","Verified User Current Employee x******** Project Lead - Jun 16, 2021",
1,Stay Away,"Good for boomers and people who worked in consultancies, nothing else I can think of","No attention to detail, poor tech stack, worse code and bugs everywhere, manager won't care for your personal life.","Verified User Current Employee p****** Software Engineer - Jun 15, 2021",
4,Great Projects,A lot of freedom and great research topics and quant talks,Sometimes (often even) the ball can move way too slow,"Verified User Current Employee X***** Quantitative Researcher - Jun 14, 2021",
4,"Good WLB, great coworkers, slow moving, IC growth is limited","Smart peopleGood benefitsWLB is good in many teamsDecent career growth and learning opportunitiesOpen employee culture, engineers are generally friendly and helpfulGreat job securityRecent improvements in developer experience, tech stack, culture, and policy indicate the company's engineering may be trending in the right direction","Career path for IC is limitedCash TC is competitive but no stockWFH beyond this year will probably be less flexible than other companiesLack of transparency and no clear metrics in performance review and rankingsMediocre engineering culture in many teams (mainly in product teams)Lack of clear guidance and mentorship In spite of recent tech stack improvements, progress is still slow and it's not cutting edge","Verified User Current Employee d******** Software Developer - Jun 14, 2021",
4,Great place foe moderate growth and lot of chilling,- Great work life balance- decent money- decent career growth,- nothing revolutionary or disruptive - career or TC not going to sky rocket here,"Verified User Current Employee t***** Software Engineer - Jun 13, 2021",
3,Good WLB but career/comp growth is slow,"Smart people to work with.Comp is okay, initially you can get double digit percentage increases.Lot of money to spend on ideas.WLB is good, you can retire here if you want.There is no replacement for Bloomberg Terminal",Even after increments comp is still low compared to FAANGCareer growth is slow and depends a lot on your manager.Technology stack is not cutting edge in most of the company. Majority engineers directly or indirectly works with Finance so if you would have to learn some domain,"Verified User Current Employee F***** Senior Software Engineer - Jun 13, 2021",
5,Great wlb,Great work life balance and benefits. Folks are nice and approachable. Easy to change career paths into something entirely new if you spend time laying the groundwork.,Career growth can be tough since management at senior level has been there forever. There's definitely a ceiling.,"Verified User Current Employee m***** Sales & Business Development Manager - Jun 12, 2021",
4,"good work life balance, good possibilities for growth",compensation is high comparing to competition. Chilled atmosphere and cool people,lots of internal technologies that require learning about .,"Verified User Current Employee k***** Software Engineer - Jun 12, 2021",
5,"Decent wlb, pay and tech","Work life balance , pay, gateway to fintech, opportunity to switch teams",Legacy code base and slow pace lots of home grown stuff,"Verified User Current Employee H***** Software Applications Engineer II - Jun 11, 2021",
4,Good place for chilled put people,"WLB, cash TC, good TC compared to tech companies, good for Python, C++","No remote work, no engineering levels, claim to be flat but has 4-6 levels of management.","Verified User Current Employee k******** Software Engineer - Jun 11, 2021",
4,Good WLB,Good overall WLB (at least in London office)Good culture overall,Compensation not great compared to other companiesNo levelsNo stock option,"Verified User Current Employee o***** Software Engineer - Jun 11, 2021",
4,Great benefit and health insurance,"The company provides a lot of professional trainings, benefits is great.",Relatively lower compensation compared to other big tech.Product is limited to financial related.,"Verified User Current Employee w****** Software Engineer - Jun 11, 2021",
4,Good work life balance and good corporate governance,Good work life balance - enough work load but not burnoutThe management is much less toxic comparing to Amazon,Growth of skills is not as good as real IT companies like Google and Facebook,"Verified User Current Employee q***** Software Development Engineer - Jun 10, 2021",
4,overall a positive experience,great work life balancediversity and inclusionsolid health insurance and 401k,too much of legacy debt and bloomberg is trying its best to rewrite most of the legacy systemsmost of the company infra is private cloud,"Verified User Current Employee n********* Senior Software Engineer - Jun 10, 2021",
4,Good work life balance,Love the volunteering events. Good work life balance. Not very deadline driven.,Limited career development and not a lot of mentorship. Not transparent performance reviews and low raises. Tech is pretty old.,"Verified User Current Employee G****** Software Engineer - Jun 9, 2021",
4,Pretty good,People are generally helpful and collaborative. Work life balance is good.,Interesting projects are hard to find and tech stack is a bit behind.,"Verified User Current Employee a******* Software Developer - Jun 8, 2021",
4,Slow moving company - not a great place to start your career,"All cash comp, next only to F and G I think. great balance - no need to work beyond market hours",Extremely slow growth. few new products and growth opportunities because of mature industry,"Verified User Former Employee p****** Software Engineer - Jun 8, 2021",Decided to go to graduate school as I needed a break
4,Helpful open culture,"Everyone is very helpful, open to talk and debate, extremely generous with their timeTraining classes for New hires out of college are really special Base pay is high","Old tech, feels easy to get stuck as a lifer hereWork more hours than other tech","Verified User Current Employee U**** Software Engineer - Jun 8, 2021",
4,Good WLB,Good WLB. Relatively simple work if you know your tech. Good learning experience across functional teams.,Upward movement has a lot of nuances. Some people are unsatisfactory and left.,"Verified User Current Employee j******* Software Engineer - Jun 7, 2021",
5,"Great WLB + Co-workers, Antiquated Management",- Best WLB I've ever had- Great coworkers and company culture- Great perks (including terminal),"- Management stuck in the past- No free meals, just snacks- Meh comp- No WFH after COVID","Verified User Current Employee e**** Software Engineer - Jun 7, 2021",
4,Good work life balance,Work life balance is great as well as the high base pay,The tech stack is old and there are a lot of Bloomberg specific tools.,"Verified User Current Employee f**** Software Engineer - Jun 6, 2021",
4,"Chill, could get tired of tech stack but still very well paid.","Good pay, adds routes to work at hf afterwards, chill wlb","kinda lame stack on terminal, but i enjoy the feel of the office.","Verified User Current Employee h*** Software Engineer - Jun 5, 2021",
4,Good place to work,Comp is decent. Work life balance is great. Lots of opportunities to grow. Company moving in right direction,Tech stack could be better. Primary focus on business not tech,"Verified User Current Employee O********* Financial Software Developer - Jun 5, 2021",
5,Great work life balance,Great work life balance. Nice working place in NYC. Good pantry.,"If you are interested in working in financial domain, Bloomberg might be the best choice. But if you are considering career growth in cutting-edge IT technologies, you might want to find other companies.","Verified User Current Employee a********* Software Engineer - Jun 4, 2021",
3,"Friendly people, dead-end job",People are friendly and helpfulOverally a relaxing experienceMore freedom than a regular job,"Projects that were finished two years ago still haven't been put into productionFlat structure means no upward movementJob description and interview appear to be very technical, but the real work is 80% manual work and repetitive workIf you want to get people to manually tag and change numbers then why do you hire computer science majors when there's no real technical work","Verified User Current Employee j***** Data Analyst - Jun 2, 2021",
4,Good job out of college- use the prestige of the name to go somewhere else after 1-2 yrs,Good work life balance Good benefitsA lot of free stuff (food)Not really expected to work past your shift at all,No forward mobilityLegacy technology which company refuses to change Kind of a dead-end job depending on what your goals areManagement isn't always in agreement All tech/programs used are proprietary so barely any of the skills you learn there are transferable unless you're going to be working on a Bloomberg Terminal at your next job,"Verified User Current Employee O**** Accounts Receivable Analyst - Jun 2, 2021",
4,Great job security and work life balance,Depending on the team you're on you can have a nice stable career with good work life balance.,- Lots of politics- Flat structure lends for confusion on what your responsibilities are.- no stocks,"Verified User Current Employee v***** Senior Software Engineer - Jun 1, 2021",
3,Great working environment but limited learning and career opportunities,Great work culture and environment. Good compensation and benefits relative to similar roles in other organizations,Work can be highly repetitive and hours can be long. Uncertain career progression. Limited opportunities for using and developing technical skills despite being a key job requirement.,"Verified User Current Employee F***** Data Analyst - May 30, 2021",
4,"Good work life balance, challenge varies by team","Tons of stuff to work on, generally lax - life takes precedence over work, interesting problems if on the right team","You are a cog in the grand scheme, some people can be ambitious for internal promotions but the culture doesn't feel noticeably ambitious","Verified User Current Employee R***** Software Engineer - May 29, 2021",
3,Many lacking competency,"Very stable company, especially when the market is in a rough situation.",Things take very long to change and way too many cooks in every conversation.,"Verified User Current Employee s***** Senior Software Engineer - May 28, 2021",
4,Overall Positive Experience,"Great Benefits: snacks, 401K match, excellent medical insurance, BOB events.Lots of talents in engineering.Good work life balance.Decent management and people are encouraged to take initiatives.",Technology stack can be old for some teams.Career path is unclear for individual contributors.The company growth has slowed down in recent years.,"Verified User Current Employee c*** Software Engineering Team Lead - May 26, 2021",
5,Great work life balance,Great management and growth opportunities. Your work will be rewarded,The return to office messaging has been cloudy at best.,"Verified User Current Employee l***** HR Team Member - May 26, 2021",
4,Good place to stay,Mini steps at work. Good health care insNice upper level managersGood hr support,Micromanagement maybe due to company culture and mini steps in rollout.,"Verified User Current Employee w********* Senior Software Engineer - May 25, 2021",
3,"Work life balance is good, boring work/old tech",Great TC and WLB. Flat org structure is pretty nice.,Work can be very boring and there are very few tools that help in development.,"Verified User Current Employee -******** Senior Software Engineer - May 25, 2021",
4,Good work life balance,- good work life balance- good salary- good cluture,- career growth depend on the team- no stocks,"Verified User Current Employee k***** Software Applications Engineer III - May 25, 2021",
4,Opportunity rich environment,- decent comp and wlb- plenty of learning and growth opportunities- homegrown push to pivot to newer technologies and better engineering practices,- history sometimes supercedes innovation- transparency can be a doublespeak way to say 'no privacy'- wfh flexibility isn't being communicated as a viable option moving forward,"Verified User Current Employee J******* Software Engineer - May 24, 2021",
3,Boomerberg - archaic retirement center for those that love midtown,"Easy work, people harmless, can coast retire early, decent pay","Boring, no growth, archaic values and culture, hard to make waves","Verified User Current Employee L***** Senior Manager, Data Science - May 23, 2021",
3,"Great Work Life Balance, Poor Management",Work life balance is great and the benefits are amazing.,"Management and customers are old and resistant to change, don't expect any innovation or meaningful work. The tech stack is also extremely outdated and engineering resources are very limited.","Verified User Former Employee Y***** Fixed Income Global Data Analyst - May 23, 2021","My original manager was great and wanted change/innovation, but management changed and process improvement and efficiency got left behind. Nothing there for me in the future"
5,good WLB and interesting work,"overall, if you're interested in finance, bloomberg can be a great place to work with good WLB and decent compensation and benefits","uses proprietary tech (the level depends on your team) and because SWEs don't have titles, career growth seems blurred","Verified User Current Employee R***** Software Engineer - May 22, 2021",
5,Monopoly and chill,Not a lot of urgency with projects unless you are in trading systems,"Hard to move up, you'll likely be a lifer sswe.","Verified User Current Employee a***** Senior Software Engineer - May 22, 2021",
3,Good WLB,"Excellent WLB, pretty good benefits, nice office, not many toxic people.",They are super uptight about RTO and you can hit a ceiling here fast.,"Verified User Current Employee G******* Software Engineer - May 22, 2021",
3,Good place for early career development,"Amazing workalike balance, good pay (for juniors), and good mobility within the company.","Pay stops becoming competitive as you become more senior in the company. On top of this, technology stack can be a bit behind.","Verified User Current Employee M**** Software Engineer - May 22, 2021",
3,Great work life balance,There is a company wide intent to rewamp technology. Mindset are changing but long way to go,Traditional culture and legacy support. Limited vision to support work from home culture,"Verified User Current Employee a***** Senior Software Developer - May 21, 2021",
5,Great job,"Great management team, work life balance is reasonable, pay is fine.",Internal mobility is difficult especially if you are an older employee. They want young fresh faces.,"Verified User Current Employee A***** Algorithm Design Development Engineer - May 20, 2021",
4,Good work life balance,Work life balance is good. People are smart and friendly to work with.,Management and compensation is not that great. Growth opportunities are limited.,"Verified User Current Employee I***** Senior Software Engineer - May 20, 2021",
4,Good WLB,Have a good work life balanceDecent payInteresting projects,Lot of legacy application and code maintenanceOn call rotation,"Verified User Current Employee b****** Senior Software Engineer - May 20, 2021",
4,Great benefit but limited growth space,"Free flow snacks/drinks, all covered insurance, great smart people who's being helpful and supportive.","If you don't plan to stay in this company forever, gotta leave this place fast, the longer you stay, the less transferable skills you got, and more you got left behind by new things out there","Verified User Current Employee n******* Product Manager - May 19, 2021",
4,"Good starting money, good WLB",- good WLB- good money starting out- good investment in training and development - cool culture- great office,- poor salary growth- poor opportunities to advance as software engineer unless you go into management,"Verified User Current Employee x***** Senior Software Engineer - May 19, 2021",
5,Awesome company,"Good culture, understanding management, constantly making effort to change, shifting toward more acceptance on open source technologies",On call are heavy (depending on the team you are in).,"Verified User Current Employee u**** Senior Software Engineer - May 18, 2021",
4,Good work life balance and organised,Relatively good processes and structureWork life balance is good - which is something that is advocated at least for my teamGood benefits and perks,Too rigid structure and hierarchy at times and that doesn't help you feel like you belong to a team,"Verified User Current Employee m***** Advertising - May 18, 2021",
5,The people make it,"People, learning, smart colleagues, great building and environment, fast paced, not dull","Lack of flexibility, poor internal systems which mean manual processes","Verified User Current Employee d**** Human Resources Associate - May 18, 2021",
4,Lots of opportunity and chances to learn,The learning curve is steep and you're given plenty of responsibility early on.,It does not embrace flexibility. Career progression can be disorganised.,"Verified User Current Employee s***** Customer Support Analyst - May 18, 2021",
4,Ok place,"Better than expected. Tech is ok, people are smart. In Europe one of the best tech companies.","Some internal tech is weird, but not too bad. Slow development, but much better than banks.","Verified User Current Employee S***** Senior Software Engineer - May 16, 2021",
5,Great work life balance and company culture.,1. Lots of opportunity to learn 2. Nice people to work with. Managers are willing to help. 3. Good culture. Encourage people to explore new things and move among teams. 4. Wlb is good.,"Might hit career bottleneck after a few years, sometimes slow to adapt due to some legacy stuff.","Verified User Current Employee k***** Software Engineer - May 15, 2021",
5,"Great people, great culture. Fun environment","Most people here are amazing to work with. Not everyone is brilliant, but most are. The environment is good from a team perspective and most managers are very understanding.",Growth can be limited and feels like people don't know how to develop.,"Verified User Current Employee y***** Software Engineer - May 13, 2021",
3,"Mediocre Company, Uninspiring","Nice work life balance, mostly. Decent base pay. Friendly, helpful coworkers. Nice office.","VERY hit or miss management - mostly miss. No equity. Low TC when compared to bigger companies that include equity. Old, stodgy finance culture. Old tech. Little innovation.","Verified User Current Employee j******* Software Engineer - May 13, 2021",
5,very good work life balance，a good place to start as a new grad,"Good pay ,good benefits ,chip atmosphere ,very good work life balance","Old tech stack, not very clear promotion path, not highest pay level","Verified User Current Employee l****** Software Engineer - May 12, 2021",
4,overall good place to work,The culture is great work hour is great you have enough work to do but not too much. Most of the work has no hard deadlines so feel less pressure as well,The career path is not clear. The compensation increase once a year . But there are no clear standards or systematic way for you to growth(no clear level /title etc),"Verified User Current Employee z***** Software Engineer - May 12, 2021",
4,"Good wlb, can grow if you're willing to drive your career",Allowed to do as you please if you're motivated to make good changes,Behind the industry in some aspects.But growth is in the right direction,"Verified User Current Employee z***** Software Engineer - May 12, 2021",
4,"Good wor life balance, but poor tech stack, not a real tech company, plan to leave","Very good team mates, no much politics, people's are kind, good life work balance","Tech stack too old, not motivated to upgrade, take too long to promote","Verified User Current Employee E***** Software Engineer - May 11, 2021",
4,"Good WLB, nice benefits, only lateral movement","Good pay and comprehensive benefits, including maternity/paternity leave. Smart people.",Out of touch management. Not going to keep talent with their inability to adapt to change. They talk the talk better than they walk the walk.,"Verified User Current Employee x***** Communications Specialist - May 11, 2021",
4,No strong culture. Come here if you are interested in finance only.,"Wlb, good colleagues and compensation isn't bad. There's support from management when you have personal problems.",There's a general lack of caring about what we work on inside the company. We don't innovate.,"Verified User Current Employee s******* Software Engineer - May 11, 2021",
4,"Great pay, wlb not great","The compensation, 401k and health benefits are truly top notch.","Technology not very exciting, engineering standards can be quite poor, too product focused to care about fundamentals","Verified User Current Employee c********* Software Engineer - May 10, 2021",
3,good wlb,good work life balancefriendly peoplefree foodnice office,not much growtha lot of repetitive workbehind on technology,"Verified User Current Employee D***** Software Engineer - May 10, 2021",
5,Great work life balance,"Work life balance , learning opportunities plenty.long term stability at the firm",Compensation can be better. Also very slow growth opportunity to work from multiple offices across the world,"Verified User Current Employee u***** Senior Software Engineer - May 10, 2021",
3,Good wlb but no real growth opportunities,"Good wlb, really nice people and the company rewards loyalty.","Ancient management at the top, middle management lacking any technical skills to guide new hires. Impressions are more important than substance.","Verified User Current Employee n****** Software Engineer - May 10, 2021",
4,Overall good company and experience,Culture is great and everyone is friendlyCompensation and benefits are goodManagers encourage idea ownership and execution,Work is kind of boring and lots of legacy tech stackNo RSUs,"Verified User Current Employee d******** Senior Software Engineer - May 8, 2021",
3,Dead end job,You basically can't get fired. Pantry is pretty good when you're in the office.,Comp and career growth are not at par with industry. Legacy systems and little learning opportunities in some groups.,"Verified User Current Employee A***** Software Engineer - May 8, 2021",
4,i'm having a good time but it's very bureaucratic,"good work life balance, culture, reputation. great place to start or end a career","big bloated company, very corporate, not entrepreneurial at all, tough to get promotion or improve inefficiencies","Verified User Current Employee B***** Analyst - Business Consulting - May 8, 2021",
4,"Good wlb, never ending migrations","Easy to craft your career as you see fit. Heavily rewards loyalty, great for families.",Hard to move fast in your career without being a member of the in crowd. There is always an ongoing migration.Product management is mediocre.,"Verified User Current Employee S****** Software Engineer - May 8, 2021",
3,Decent work-life balance. Stale company.,- Good work life balance.- offices all over the world,- Legacy technology- incompetent product management- No stock as part of comp. Underpaid compared to market- company routed in its financial routes. Would rather die than let people work remotely.- offices that look nice but ultimately feel like a hospital,"Verified User Current Employee c****** Senior Software Engineer - May 7, 2021",
4,Decent Work Life Balance,Good for entry career. Exposes you to alot of people and potentially placesDecent benefits for older people,After 2 years is pretty much downhill. No real chance for upwad movement.Manager don't know anything about the market.,"Verified User Current Employee X***** Financial Information Services Team Leader - May 6, 2021",
4,Good pay high stress,good benefit fully covered insurance. the pay is decent among fintech company,a lot of politics like any company but this is the worst in enterprise business,"Verified User Current Employee T***** Product Manager - May 5, 2021",
5,"Stable work, good environment",Work amount is stable and predictable.Great colleagues and good work life balance Well known brand name that adds to the CV.,Not much growth or promotion opportunities unless you end up in a newly created team.Also I was in a team of mostly senior people so the culture was not young.,"Verified User Current Employee D***** Software Engineer - May 5, 2021",
3,Terrible amount of support,"Brand nameGood pay compared to other standard options, not big techGreat for starting your careerComparatively stable","Haphazard proprietary tech stack, clueless managementPolitics - lots of itIncredible amount of support workNo RSUs","Verified User Current Employee K********* Software Engineer - May 4, 2021",
3,Job security and comfortable,"Snacks, easy work, continuous learning. Teams are a hit or miss.",Bad work life balance. Politics if you fail to answer a call after hours. Dreadful legacy code for most teams.,"Verified User Current Employee G******* Senior Software Engineer - May 4, 2021",
4,Work life balance is great,"Stability, reasonable comp, superb benefits and very intelligent team members.",Lack of career advancements. Old minded management with no outside experience.,"Verified User Current Employee I***** Data Analyst - May 3, 2021",
4,Work life balance is dependent on your standards,Opportunity for advancement ie. You can apply to internal jobs,Micro management and low pay in Global Data. Way too many meetings,"Verified User Current Employee s********* Data Analyst - May 3, 2021",
4,Great Company Culture,"Culture, flexible, people company. Mobility and supporting on career growth","Company specific technologies, and company is not open for remote working.","Verified User Current Employee u********* Engineering Group Manager - May 3, 2021",
4,Interesting engineering problems to solve with good WLB,Challenging work (depends on team)Good people. Great WLB. Great benefits.,Very limited growth opportunities Does not operate at FAANG scale so your experience will be limited in large scale applications.,"Verified User Current Employee H***** Senior Software Engineer - May 3, 2021",
2,Good work life balance and decent perks,"Good benefits, lots of PTO, free food, nice office and nice location","So much micromanagement, TLS suck, not much transferable skills gained, just not a good experience.","Verified User Current Employee P****** Financial Product Analyst - May 3, 2021",
2,"No career advancement, plush benefits","Money is good, save as much as you can while you work for Bloomberg. Decent WLB.","No career advancement options, the options to become a TL are very limited. Lots of bureaucracy. Outdated technology.","Verified User Current Employee s***** Senior Software Engineer - May 2, 2021",
4,"Great WLB, Not Great for Mid-level Career Growth",Great WLB. Hardly any strict deadlines. A lot people coasting all day long so you don't need to kill yourself to be high performers.,"Even if you're a high performer there isn't much career growth to speak of. From NG to senior you just need to have 3-4 years of experience. Exceptional performance wouldn't get you there faster. From senior level up, if you want to become team lead, you need to stick around for another 4-5 years sometimes longer. I've seen people done it faster but they're not the majority. In terms of mobility, the company can almost only offer lateral move, they encourage you to switch teams and and do the same exercise all over again.","Verified User Current Employee E***** Senior Software Back End Engineer - May 1, 2021",
5,Great wlb,"Wlb, culture, support from management, resources to learn, okeysh comp","Bound to old tech, sometimes you feel a bit outdated on the industry standards but getting better","Verified User Current Employee w***** Software Engineer - Apr 30, 2021",
4,Thanks for bringing me to NYC,"- Good life balance, no need to push- Good co-workers, easy to work with- A fun ride at NYC office","- Fortran and complex business logic, I got intimidated when the code is older than my age- Compensation is not that competitive, no stock options","Verified User Current Employee P******* Software Engineer - Apr 29, 2021",
4,Meh,Easy job. Can cruise for life and get paid well.,Boring. Not many interesting things to work on to be honest.,"Verified User Current Employee y***** Software Engineer - Apr 29, 2021",
