Rating,Description,Pros,Cons,Author Info,Resignation Reason
5.0,Great benefits,Good benefits. Good compensation. Good policies . Good WLB.  You get time to implement things if you have some new idea. Good ,Everyone is feeling insecure. Because of that people create a toxic environment.,"Verified User Current Employee  k*****  Senior Software Engineer - Dec 26, 2021",
4.0,Company on the rise,Tech first companyStrong compensationSmart acquisitionsTalented coworkersConstant innovation,Tech promotion process overly burdensome Too many priorities Work life balance ,"Verified User Current Employee  m*****  Manager - Applications Development - Dec 21, 2021",
5.0,Great WLB,great work life balance and the people are generally nice to work with,we aren't working on the latest and greatest products so it can seem stale at times,"Verified User Current Employee  s*******  Product Manager - Dec 20, 2021",
4.0,Great work life balance,Good benefits like WBFLStock appreciation Good insurance Good relocation support,Lacks vision in some teamsLaid back attitude among staff and PEs,"Verified User Current Employee  c***  Software Engineer - Dec 17, 2021",
3.0,RSUs will make you rich if you hold them,RSUs are the best reason to work. Spotlights are given frequently which are gift coupons.,Old tech stack. All initiatives have deadline.Less opportunity to work on good learning initiatives.,"Verified User Current Employee  g*****  Software Engineer II - Dec 17, 2021",
4.0,Not a giant,"Good work life balance. Balance is good, work is okay.",No career growth. No engineering excellence. No challenging tasks. Cons lot.,"Verified User Current Employee  s******  Engineer - Dec 15, 2021",
5.0,Indeed a great place to work,* Great work life balance.* Entire leadership believes in an employee first culture.* Company's stock is rapidly growing.* Great benefits,"* Pay is good, but not according to market standards* Some tech stack is pretty old","Verified User Current Employee  f*****  Software Engineer I - Dec 15, 2021",
3.0,Work life balance is not great ,Runs efficient.  Few unnecessary meetings. Company Recharge days ~ 10 days per year ,Work is on the busy side compared to other companies in its size and status ,"Verified User Current Employee  k*******  Data Scientist - Dec 15, 2021",
3.0,Good WLB,The company has really good WLB. That's all I got to say unfortunately.,"Poor engineering: the internal tools are very counter productive. If you don't use them, you can get the work done in a day. If you use them, it's gonna be a week.","Verified User Current Employee  e*****  Software Applications Engineer I - Dec 14, 2021",
4.0,Decent company,"Good benefits, decent compensation. Technology stack is good and they like to be keep updating it.",Onboarding is horrible. Joined here with experience on different tech stack. No code walkthrough or KT. It's like go through the document to setup machine and start taking tickets with deadlines. It was tedious and it is still tedious.,"Verified User Current Employee  G********  Senior Software Engineer - Dec 14, 2021",
5.0,Good company to work for ,-Good work and interesting projects to work on.-Great perks-Good WLB-Decent pay,-Legacy codebase-Company is still figuring out the promotion process,"Verified User Current Employee  s*********  Senior Software Engineer - Dec 12, 2021",
4.0,Great work life balance. Decent pay. Middle management need imp,"Great benefits, decent pay and work life balance. WFH benefits are also good","Your growth is tied to your visibility and branding, which depends a lot on your manager. ","Verified User Current Employee  h*****  Senior Software Engineer - Dec 12, 2021",
5.0,It's great,"Excellent benifits, great work life balance. Good comp. Good time off benifits. Wellness reimbursement.",Nothing exciting to work on. Everyday at work I feel like my manager has a surgical knife(me) and he chooses to slice his apples with it. Not happy about the work at all. No green-field projects. ,"Verified User Current Employee  n*****  Senior Software Developer - Dec 11, 2021",
4.0,Great culture in general but depends on team,Good benefits.Time off with recharge daysGenerous 401k matching,Not great work life balance in my teamUnclear direction at times,"Verified User Current Employee  n*****  Mobile Developer - Dec 10, 2021",
4.0,Great work life balance ,Great benefits and employee resourcesLots of company holidays and time offVery invested in culture Overall a great place to work and great coworkers. Have really stepped it up in giving time off over the holidays and supporting people working from home. ,"Limited growth opportunities Cliques, especially in middle management Pay isn't competitive There is a clear line of succession and it's very difficult to grow your career unless you can play politics and get in with the right people. Poor behavior from certain leaders that goes unchecked. ","Verified User Current Employee  l********  Designer - Dec 10, 2021",
4.0,Coast and enjoy,- Great WLB- Some fantastic benefits- There are interesting problems if you land on the right team,- Promo seems to be heavily dependent on team and location. You will be promoted much faster in the bay than other locations- Engineering rigor is mediocre,"Verified User Current Employee  S*****  Senior Software Developer - Dec 10, 2021",
4.0,good stable company,"Great company culture, employees are well looked after. Good leadership from the top",Not many growth and development opportunities as I would have expected,"Verified User Current Employee  F*******  Designer - Dec 9, 2021",
5.0,Great company ,*customer obsessed culture* mission driven* very friendly people ,*quarterly planning process is painful *painful transition to becoming a platform company ,"Verified User Current Employee  G*****  Group Product Manager - Dec 8, 2021",
4.0,Good compensation and great managers,Experienced and empathetic leaders who respect your career growth and well being. Work environment is pretty chill out and family friendly. ,The problem space is not for everyone who's less interested in fin tech product. ,"Verified User Former Employee  p*****  Senior Product Designer - Dec 8, 2021",Slow-paced product development cycle; lack of passion on the product itself. 
3.0,"Good work life balance, work is ok","1. Good team & get to learn from more knowledgeable team members2. Good benefits, wellness & family perks ","1. Not much innovation on projects2. Management is ok, not many opportunities for career growth","Verified User Current Employee  b********  Data Scientist - Dec 7, 2021",
5.0,Great work life balance,Great work-life balance. A decent pay structure and a nice learning curve.,Nothing I can see as of now too much freedom.,"Verified User Current Employee  m*********  Software Developer II - Dec 7, 2021",
4.0,Great WLB,- great WLB- good pay - great communication and team culture ,- bureaucracy around promotion - sometimes things take too long because there are set processes ,"Verified User Current Employee  X*****  Software Engineer - Dec 7, 2021",
3.0,Great benefits ,"Good Employees, there is growth potential but depends on team and not entirely depending on deliverables. Might depend on show casing some work which may not be related to work also.",Managers are shrewd in some teams and not so supportive.,"Verified User Current Employee  M*****  DevOps Engineer - Dec 6, 2021",
3.0,Great to settle if you can play politics and be a good yes man!,Engineer's voice up to staff are heard somewhat of your manager likes you.,"1. Politics too much, tech emphasis not there only.2. Favouritism too much is there3. Left some time back not able to manage the too much politics. ","Verified User Current Employee  a*********  Staff Engineer - Dec 6, 2021",
3.0,Good work life balance & benefits,employees are well looked after with balanced time off and benefits,there is not much growth opportunity in non core team,"Verified User Current Employee  P********  Principal Product Designer - Dec 5, 2021",
5.0,"Great work life balance, compensation ",Company leadership is excellent .Fantastic financial benefitsStock is doing great,Some of the business units tech leaders suck. They encourage nepotism and are imposters,"Verified User Current Employee  d*****  Senior Engineering Manager - Dec 3, 2021",
4.0,Great work life balance and employee benefits,Work life balance is great Employee benefits are best in industry Moves fast with business decisions ,Limited career options and typically lowball you with level Tough to switch teams ,"Verified User Current Employee  a*****  Marketing Manager - Dec 3, 2021",
5.0,Challenging work at a company with values and integrity,"The company really supports its employees - from best-in-class benefits like ESPP, 401K match, RSUs and wellness benefits like the Well Being for Life stipend that employees can spend on things like fitness equipment, training classes, massages, etc. to the work-from-home support with providing equipment and flexible working schedules. Love the hybrid workplace approach, which lets employees enjoy the best of both worlds - flexibility of WFH but collaboration and engagement with team onsite. Plus a beautiful campus, and the stock price growth is not bad at all!The work itself is challenging - this is a high performance culture and you are surrounded by some of the smartest people who have a lot of passion for their work. The mission is something that is easy to get behind and doesn't make you feel icky, vs working for other companies where your product exists to sell more ads. The values of the organization also shine through - from its commitment to diversity and inclusion, to giving back to the community, to commitment to sustainability - it feels good to work for this company.","For a while the promotions/career development process was very vague and somewhat esoteric. Leadership wasn't very transparent about what it would take to get promoted. Now there seems to be a concerted effort to emphasize internal mobility and also providing tools and resources for learning and development. I applaud that they are listening to employees and trying to solve for this pain point. There is still room for improvement in removing barriers to workload. Intuit is a big company and sometimes still acts like an old financial company. There's a lot of red tape, politicking, and gatekeeping of some work sometimes that can be very frustrating. ","Verified User Current Employee  P*****  Marketing Manager - Dec 2, 2021",
4.0,Good company to start a career,"Good culture, nice peopleWork life balance is tolerable. Some late night work but don't have to. ",Pay is not so good.Tech stack is not innovated. ,"Verified User Current Employee  e*****  Data Scientist - Dec 2, 2021",
3.0,Decent place to work foe,Amazing benefitsGood cultureYou might enjoy this place if your manager is good,If you have a bad manager you wont enjoy this place,"Verified User Current Employee  C*****  Senior Software Engineer - Dec 2, 2021",
5.0,Great work life balance,"Great work life balance, I like this a lot, flexible on schedule, great benefits ","The pay is below industry average, tech not cutting edge for some teams","Verified User Current Employee  n*******  Software Engineer II - Dec 2, 2021",
4.0,Office politics,"Reasonable paySeems chilled out - relatively speaking, at least in San Diego",The politics are weird. My impression was that to get promoted you come up with some idea and push it as hard as you can whether or not it's a good one and then you're a thought leader or whatever. That can probably describe every major company though.,"Verified User Current Employee  N************  Software Engineer II - Dec 1, 2021",
5.0,Great place to work!,"Design driven, customer backed, supporting leadership to support career growth & great culture!","Can't think of anything, it's been great so far. First company I'd stayed 7+ years. ","Verified User Current Employee  m*****  UX Design Manager - Dec 1, 2021",
3.0,"Nice people, but not worth the pay","- People: Everyone (in most orgs) is super kind, friendly, helpful, and relaxed. Nobody is trying to back stab you here for their review.- 401k: 125% 401k match- Time off: During covid they gave two weeks each year as company wide weeks off. Was super nice, but unclear if it is happening again. Normal PTO also fairly generous","- Pay: It's really really bad. Not only is the base pay low, but it gets absurdly low vs the market for more senior roles. RSU refreshes are embarrassing, Sr. SWEs get 40k (over 4 years!!) refreshes, unless you're constantly exceeding expectations, which requires you violate your WLB (and even then, exceeds rating refreshes are much worse than everywhere else). Vesting schedule puts heavy emphasis on once per year vests on July vest date and refreshes do not start vesting for one year.- WLB: Intuit stakes a lot of their reputation on WLB, and to be honest its not THAT good. **It's not bad**, but it is really nothing special.- Work: The products are super boring and unexciting. Lots of the codebases are old and use old tech. ","Verified User Current Employee  X*****  Software Engineer - Dec 1, 2021",
4.0,Good company (just not great) ,People are generally cooperative and willing to help. Great benefits and coverage. Generous 401k matching. Solid stock. Money is decent. ,Concensus decision making can be a dragWlb could be improved Not a lot of focus on having fun in the job,"Verified User Current Employee  y*****  Business Analyst - Strategy and Operations - Dec 1, 2021",
4.0,"Friendly colleagues, work life balance.","Nice work atmosphere, send seasonal gifts and team lunch from time to time.",Pay is not high compare to other same level companies.,"Verified User Current Employee  y*****  Software Development Engineer - Nov 30, 2021",
5.0,Great work life balance ,Great work life balance understanding and caring management Room to grow your career ,Pay could be better and company could offer more stock as part of compensation package ,"Verified User Current Employee  w*******  Site Reliability Engineer - Nov 30, 2021",
5.0,12 years and counting ,Great culture. Great strategy and innovation. Great benefits and company performance as a result of strong leadership and plan execution. ,"Like any large company, decisions can be slow and there are too many priorities that must be balanced or traded off. ","Verified User Current Employee  j******  Marketing Director - Nov 29, 2021",
4.0,Poor work life balance,Good teams and tech stack to work with. Decent pay.,Bad work life balance and very steep career growth curve,"Verified User Current Employee  f******  Senior Software Engineer - Nov 27, 2021",
4.0,Definitely better than most Valley firms,Excellent culture and they really live their values every day. They encourage employees to be creative and do their best work. Flexible whenever possible. I feel like my managers actually care about how I'm doing and what I think. Majorly awesome benefits. ,"The management structure can sometimes get in the way or slow down issue resolution. Not the greatest salary, title, RSU's coming in the door (I felt lowballed), they expect you to compete to get ahead. Very arduous interview process. ","Verified User Current Employee  J*****  Program Manager - IT - Nov 22, 2021",
1.0,Miserable wlb,TC and benefits are outstanding and not to be ignored,"The stress is absolutely unbelievable, very poor leadership, unrealistic expectations","Verified User Current Employee  i*****  Analyst - Business Consulting - Nov 19, 2021",
5.0,Great wlb,"Wlb, benefits, stock going up, spoiled here  intuit but the many benefits ",Management isn't the best. Constant changes on direction and goals. Tech is behind ,"Verified User Current Employee  i*********  Marketing Generalist - Nov 18, 2021",
4.0,Great company with growth; slow/frustrating corporate org,"It's a great company with mission, cultures and growth opportunities Very open to internal mobility Always lots of interesting work",Decision making process is slow and confusingToo many people who have been there for 10-20+ years making it hard to challenge authority ,"Verified User Former Employee  b*********  Product Manager II - Nov 15, 2021",Haven't left yet In MTV location Enjoying my role still
5.0,"Been here for about 7 months, not much to complain about ","Good WLB, great programs for interns and coops, you get a manager and mentor. Good transitional program towards full time position ",More path of forward progression needs to be put in place.Need more organized training for new employees ,"Verified User Current Employee  t*******  Technical Program Manager - Nov 15, 2021",
4.0,Good WLB - Bad Compensation,"Good WLB, (sometimes depends on the group you are in, for example T-0 group wlb not so good)","compensation (very frugal, but offers quite a lot benefit such as ESPP, Uber Eats Voucher)","Verified User Current Employee  k*****  Software Engineer - Nov 11, 2021",
5.0,Great Company and worst Managers,"Best benifits found no where.Free food, Cab, Training, Well being Benifits.",Bad work life balance.Managers being Non Technical.Too much politics.,"Verified User Current Employee  d*********  Staff Software Engineer - Nov 10, 2021",
3.0,Good people and perks,"Good perks, good people, lots of holidays. Some teams are doing great work ","Disorganized, politics, pay is avg and work life balance is going from bad to worse. ","Verified User Current Employee  T*****  Senior Software Engineer - Nov 9, 2021",
5.0,"So far, so good!","I joined the company one year ago after I was offered a promotion and a 60% salary increase. I truly feel like I've stumbled upon a hidden gem in silcon valley. People are generally very kind and respectful, but also care about doing great work. ","Like any tech company, you will work hard, and you will work long hours. It is nice we get company shutdown days at random times throughout the year though. ","Verified User Current Employee  y*****  Business Data Analyst - Nov 9, 2021",
4.0,"Fast growth, exhausted workforce","Great benefitsPays wellPeople are nice, bad behavior not toleratedSincere efforts to embrace diversity and inclusion","'Nice' can sometimes come across as passive aggressiveToo many priorities, despite clear messages to leadership that we're burning out","Verified User Current Employee  b*****  Program Manager - Nov 8, 2021",
4.0,Great Work Life Balance,"Good pay and RSU's. Great benefits overall. Pay is decent, and the work-life balance is one of the best",Middle management is a problem. And company is filled with a lot of fluff personnel.,"Verified User Current Employee  I*****  Senior Software Engineer - Nov 7, 2021",
3.0,Not a good company as perceived outside.,Good developers are present in the company who cares for the company.,Managers need to play fair with the developers should not have favorites.,"Verified User Current Employee  d*****  Senior Software Engineer - Nov 7, 2021",
4.0,Good impact and growth ,Growth is goodEncourage engineers to learn new tech stack /field ,A lot of re org happens Not very clear road map ,"Verified User Current Employee  S*****  Senior Engineer - Nov 5, 2021",
3.0,Just okay ,- Strong performing stock- Health benefits- generous health spending ,"- paranoid management, lots of surveillance in the form of screen watching, zoom meeting recordings, reading Slack message logs- general complacent attitude- team building is non-existing.","Verified User Current Employee  M*****  Software Applications Engineer III - Nov 5, 2021",
4.0,Great place with a family,Great work life balance as a core value. Decent compensation.,Creating tax software is a bit iffy on the morals.,"Verified User Current Employee  j****  Software Engineer - Nov 3, 2021",
5.0,Good wlb,"Good food, huge stock growth, good internal mobility opportunities present","Bad for career growth, lot of politics, less team bonding","Verified User Current Employee  d*******  Software Developer - Nov 3, 2021",
4.0,Good place to work,Benefits are good and bonus is decent. Positive team culture,"Very weird job structures, same responsibilities can have different job titles, and you gotta pau for food","Verified User Current Employee  S********  Business Data Analyst - Nov 2, 2021",
3.0,"Good benefits, not the best culture","- Solid benefits, comp started off poor but has risen significantly.- Good career growth opportunity if you're good at politics and your manager likes you.- Some teams have good WLB, depending on manager.",- Political; ambitious managers are able to overwork their reports to make the team look good at the expense of culture + WLB.- Compensation not on par with peers.- Culture is very corporate and not very transparent.,"Verified User Current Employee  r*********  Marketing Manager II - Nov 1, 2021",
5.0,Lives company values,Company mostly lives values and constantly trying to improve/ grow even when beating goals/ expectations ,Some micro managing mgrs even though the company says we should trust those closest to the work ,"Verified User Current Employee  K*****  Human Resources - Nov 1, 2021",
3.0,Not a growth company,Good compensation for hours worked when factoring in excellent benefits. Close to top players in data from this standpoint.People are friendly and won't bother you. Mature professional folks and working culture.Leadership is stable and experienced,Lots of old blood in Intuit that pays too much credence on hitting numbers and stale processesCompany has pivoted away from mature professional WLB image to more edgy in an effort to appeal to younger folks but comes across as inauthentic. A lot of communication from middle management lacks real substance or direction and comes across as very bureaucratic.A lot of nothingburger work - decks and share outs restating the obvious with little impact,"Verified User Current Employee  $***  Data Scientist - Nov 1, 2021",
3.0,Typical Large Corporation,"They seem to really care about their employeeCompensation is good and matched to FAANGProfitable company, stock keeps going up","Typical very large corporation: politics, red tapes, way too many people in the org chart, leadership detached from actual problems on ground. The work is also not particularly innovative, which is fine, but they are also moving at snail speed.","Verified User Current Employee  c*******  Senior Product Designer - Nov 1, 2021",
5.0,Great company that lives it's values,"Great company that lives it's values and is constructively dissatisfied even when overachieving in all areas - always striving to do better for employees, customers, partners and shareholders","Can be hierarchical and some leaders can be in the weeds, micro-managing even when the top leaders push a different message not to do that and trust those closest to the work","Verified User Current Employee  K*****  Human Resources - Nov 1, 2021",
3.0,Nice people,People are friendly and caring. Genuinely customer focused. Benefits are great. ,Surprisingly old infrastructure and bad engineering practices. Surprisingly bad work and life balance. ,"Verified User Current Employee  c*********  Data Scientist - Oct 30, 2021",
4.0,Great work life balance,Great work life balance and all friendly employees. Good benefits ,New to company so nothing much I can think about ,"Verified User Current Employee  T*****  Engineering Manager - Oct 28, 2021",
5.0,Best culture and employee experience of any company I've ever worked ,"Benefits, compensation, culture, meaningful work, focus on the customer, team camaraderie ","Very minimal and honestly, in comparison to what's out there, I have no complaints ","Verified User Current Employee  j****  Communication Manager - Oct 28, 2021",
4.0,Good work life balance,"Good work, great perks, manager listens and acts on feedback","Pay disparity, new management and lots of new changes which are affected the culture.","Verified User Current Employee  s*****  Senior Software Engineer - Oct 28, 2021",
2.0,Going down hill fast in the UK,"Good pay and RSU's.  Great benefits overall, great office location","Weak Sr management, too many politics, and forced vaccine mandate","Verified User Current Employee  u*****  Business Analyst - Lead - Oct 25, 2021",
3.0,Typical old company pros and cons,Ridiculously good work life balance. Competitive pay. Great and comprehensive benefits. ,"Leadership obsessed with processes. Constant change of priorities. Management very much hit and miss, and no consequence for bad managers. Career progression is stagnant. ","Verified User Former Employee  w********  Data Scientist - Oct 24, 2021","Its a good place to act busy and do very little, not a great place for learning and career progression."
4.0,Great WLB,"WLB, peopleGreat benefits Will support you through various life journeys",No innovation Does not bring new tech to world; doesn't do cutting edge work Won't move an inch to keep good engineers on board ,"Verified User Current Employee  y*****  Senior Software Engineer - Oct 24, 2021",
4.0,Work life balance is better than your average company. ,Great benefits. WLB is dependent on team and season. Promotion criteria is clear but also dependent on headcount and org. Initial promotion cycles are pretty standard. Team culture across the company is largely positive and people are helpful. High stock price great with RSUs. ,"Can get super busy during the peak seasons. Stakeholder alignment can get tricky and unexpected. Everyone has good intentions, but the intentions can be misdirected and cause unneeded churn in dev and design. ","Verified User Current Employee  B******  Senior Product Designer - Oct 23, 2021",
3.0,Been here for 2 years and not sure about it,- Most people are super nice and easy to work with- A lot of movements in product development which is exciting- stock price going up,- No manager support - Poor career growth/guidance no mentorship - Everyone in my org is stretched thin and many people are quitting because they're burned out,"Verified User Current Employee  W*****  Data Analyst - Oct 20, 2021",
4.0,Great WLB,Great WLB and benefits. Company takes good care of employees.,Work is meh. Comp is okay but with stock appreciation it is decent.,"Verified User Current Employee  #********  Machine Learning Engineer - Oct 20, 2021",
4.0,"Good WLB, meh pay",Good work life balance and people are very nice. Benefits are good. ,"Tech debt, unclear direction sometimes. Mobile technology is not very focused ","Verified User Current Employee  s*****  Software Engineer - Oct 20, 2021",
3.0,Politics rules over talent ,Decent benefits  Work life balance is not good but not crazy like other places ,Terrible politics to promote boot lickers over talent Low compensationMediocre tech ,"Verified User Current Employee  W*****  Software Engineer III - Oct 20, 2021",
1.0,Horrible place - too much politics and incompetent micro managers,If you are good at lying and sucking upto manager you will do good.,The management lies about everythingPeople who shout the loudest get promoted without doing any work,"Verified User Current Employee  I********  Machine Learning Scientist II - Oct 19, 2021",
3.0,I had the worst middle mgmt,benefits are good. i worked with great peers.. nthing much,On calls. I have had a very bad sleep cycle because of that. middle mgmt is pathetic,"Verified User Current Employee  K***  Applications Developer I - Oct 18, 2021",
5.0,Great,Great place to work since 2001 and growing market cap indicative of a highly successful company.,"Multiple levels of management, inorganic growth via acquisition leading to churn","Verified User Current Employee  O*****  Staff Software Engineer - Oct 18, 2021",
5.0,Great work life balance with market match of TC,Great plc to work. Work culture. Comp and career opty,Restrictions on remote work policy might not be ideal for people looking to work from home ,"Verified User Current Employee  c****  Staff Data Scientist - Oct 17, 2021",
4.0,Good wlb but definitely not a tech company ,WLBA lot of company holidays Good benefits Never work overtime ,Outdated tech Struggling with coming up with new businesses Too much politics ,"Verified User Current Employee  j*****  Produce Manager - Oct 17, 2021",
3.0,Good tech stack.,Good learning curve. Good compensation ang great perk. Good tech stack.,Lot of politics and drama.. no wlb. People are not helpful. ,"Verified User Current Employee  h****  Software Engineer - Oct 15, 2021",
5.0,Love everything about Intuit,"Love everything about Intuit, from culture to benefits. Great experience. ",Don't have anything to complain about Intuit. Awesome experience and team. ,"Verified User Current Employee  S*****  Software Engineer - Oct 14, 2021",
4.0,On transformation journey with new M&A,People are helpful Collaboration Great ProductsGood benefits and competitive compensation ,Director and above lot of politicsNeed product diversificationNo vertical growth ,"Verified User Current Employee  P*****  Software Architect - Oct 13, 2021",
4.0,Good Place but can be slow at times ,-Pay -Work/Life Balance -Benefits-Easy to work with people and different groups,-Constantly changing quota-Lack of real innovation -Lack of promotions -Increase in product price is driving customers away ,"Verified User Current Employee  i*****  Inside Sale Representative - Oct 13, 2021",
3.0,Good Place To Work,People are helpful Good BenefitsGreat CultureManagement cares about people,Slow Growth Lot of politics Promotions difficult to come by,"Verified User Current Employee  b*****  Senior Software Engineer - Oct 13, 2021",
4.0,"Good WLB, solid but not amazing pay","Definitely room to grow if you want to, ample opportunities ","Pay not the best, culture can be good or bad depending on team","Verified User Current Employee  v*****  Software Engineer II - Oct 13, 2021",
4.0,Decent place to work,"- Benefits are very competitive, maybe better than most places",- Monetary comp is below average when compared to peer companies,"Verified User Current Employee  V*****  Software Engineer - Oct 12, 2021",
4.0,Depends on the org,"Seems like a stable position, but doesn't offer competitive comp","Working with IDC team can feel frustrating, but that depends on which org ","Verified User Current Employee  w*****  Software Engineer II - Oct 12, 2021",
3.0,"RTB focus, Stale ideas, optics obsession, slow promo",Pay is close to top players with benefits factored in,"Led by MBAs and soft skill organizers who don't really get tech, engineering, or product. Obsession with external optics and comparison to industry peers (AAPL, FB, Gjoke)Run the business theme for most roles. Focus is fixing and maintaining instead of building. Politics rule the day here. 5-10 y or more at Intuit across middle and upper mgmt. New ideas in leadership are rare. Promotion timelines are slow.Can't tell if quality of talent is low or people just don't care because of tenure and politicsOutsourcing of critical functions to Intuit India means US employees get roped into early morning and evening PST meetings","Verified User Current Employee  $***  Data Scientist - Oct 9, 2021",
4.0,Very competitive benefits,- benefits are top notch - people are generally pretty great - lots of mobility opportunities in the org,- work life balance is non existent - tons of churn with changing priorities and strategies from exec leadership ,"Verified User Current Employee  s*********  Senior Product Manager - Oct 7, 2021",
3.0,Lacks clarity in vision,Pay is good and so are the people. Overall very comfortable place.,Technology is that important to leadership. IDC team is subservient to US counterparts,"Verified User Current Employee  v*********  Senior Manager, Engineering - Oct 6, 2021",
3.0,"Short hours, great benefits, but it comes with trade offs","It's been great for someone starting a family. 4 months parental leave, pay is good (not like fb or anything), company is a B-tier SV company so the stakes aren't high but the company is stable and doing great. ","The tech is dated, there are a lot of lifers who aren't innovating, I mean the company has been around since the 80s. ","Verified User Current Employee  W*****  Product Designer - Oct 6, 2021",
2.0,Politics/covid killed the culture,"Good pay, RSU's, stock price always seems to go up",Too much politics in Sr management and forced vaccine mandate,"Verified User Current Employee  S***  Finance & Operation Analyst - Oct 4, 2021",
5.0,Very supportive and forward thinking,Great Benefits and WLB. Stock doing really good. Great refreshers.,"Some teams are almost dead, career progression wise, after transition to AWS.Bulk layoffs every year, always keeps you on the edge","Verified User Current Employee  V*******  Staff Applications Engineer - Oct 4, 2021",
2.0,If you've been successful elsewhere stay away,Stock price is up at our customers' expense.  Can't come up with anything else. ,What made you successful elsewhere will make you fail here.   Trying to get anything done is futile.  Organizational structure is a disaster Abe the culture feels like pre-school.,"Verified User Current Employee  t********  Director of Product Development - Oct 2, 2021",
3.0,Old timers pontificate on innovation,"- big ambitions on tech , financial products - customer obsession - products do impact financial lives of customers - can take pride in that - employee focus . Intuit walks the talk on people employee fiends policies and culture- wlb is good ( though it is changing for many teams , as engineers own on-call, and operations )","- stagnation in engineering .  Old timers in charge of innovations , and caught up in the box.  They end up hyper pontificating and writing standards and process docs , that slow things down- has become process heavy. Very difficult to rebel against paved roads  to innovate.  Engg leaders very concerned on remaining within standards', and wary of pissing off teams or CTO mandates.- every year has new multi year plans. Quarterly planning is bloated process . Principal engineers spend 70% time only on planning and coordinating .- even  promotion seems like a months long phd thesis process , rubrics and portfolios and multi level assessors and what not.  Cmon , It's just a promotion , not deciding the next Nobel Prize winner !- frankly , can get very boring and repetitive - pay not top of market for senior engineers , although expectations are sky high","Verified User Current Employee  t********  Principal Engineer - Oct 1, 2021",
3.0,"Low pay, decent culture ","Culture is good, free pop up snacks, has stock refresh ","Low pay, not even free meal, lots of politics, no  ","Verified User Current Employee  d*********  Senior Data Scientist - Sep 30, 2021",
4.0,Good WLB,"WLB is good. Good perks (health,401k) etc Good resources for working from home and hybrid model in the future ",Tough to work with the Management Politics Not easy to switch between teams ,"Verified User Current Employee  B*******  Senior Software Engineer - Sep 30, 2021",
4.0,"Great vision, strong leadership and execution ","Great vision, strong leadership and execution, business continues to expand ",Typical large company problems. Sometimes not bold. Too many meetings,"Verified User Current Employee  J*****  Data Scientist - Sep 30, 2021",
5.0,Great,"Great work life balance,stocks are great great benefits and awesome bonus","Nothing much ,slow technology adaptation frequent layoffs    lot of technolgy debt","Verified User Current Employee  r*****  Data Analyst - Sep 29, 2021",
4.0,Great culture + big company,"Company really values it's employees and do everything they can.  Work life balance is good, exciting new acquisitions and direction toward small businesses.  No meetings afternoons for engineers. ","Big company, can be hard getting teams to work together, lots of meetings for managers.  ","Verified User Current Employee  F*****  Engineer - Sep 28, 2021",
4.0,Good company but some direction issues ,Helps learningTechnology hungry Smart peopleAggressive growth Ability to move,Luck of good product management Luck of strong team morale ,"Verified User Current Employee  A*****  Software Developer - Sep 28, 2021",
1.0,Horrible place - bad quality of work and bad managers,No pros can make up for the horrible culture created by inexperienced managers.,Manager use the principle to manipulate and torture people.Micro-management is part of the DNA in Intuit AI and they use the principle to control everything one does.,"Verified User Current Employee  I********  Machine Learning Engineer - Sep 27, 2021",
4.0,Good overall ,Great compensation Customer obsession You are treated wellYou make the world better,"Too much management overhead, infinite spreadsheets and programs Meeting culture and political Show over substance ","Verified User Current Employee  A*****  Director, IT Management - Sep 25, 2021",
4.0,Great early-mid career growth ,"Fintech giant reputation, competitive compensation and benefits, customer focused mentality, great place to grow early-mid career, really nice people, manager cares about you","Leadership seems detached from the actual work. There's no consistent, durable strategy with the product road map changing every other quarter. People often get rewarded for being the loudest in the room, not the most strategic. ","Verified User Current Employee  b********  Senior Product Designer - Sep 23, 2021",
4.0,"Great work life balance, but slow moving and certain teams seems to have some drama","Awesome co-workers, good future prospect, good benefits some of the best I have ever gotten, tries hard to make employees happy, very supportive environment, I have a great manager","Slow to work on things, slow/sometimes not open to change, some teams are full of politics, can be directionless or having too many direction at one time from upper management, career mobility can be better, there is favoritism in some teams","Verified User Current Employee  N*****  Customer Success - Sep 22, 2021",
3.0,Non stop unproductive meetings but great extra programs,Stock price is risingAutonomy Career development Easy to get curious and learn new things,So many dependencies hard to get something done. Thinking in silos Hard to get people to take ownership People over capacity so ball is often dropped. ,"Verified User Current Employee  i*********  Product Manager - Sep 22, 2021",
4.0,You can grow if you know how to play the game ,"Great WLB, awesome benefits, employee focused company. Some teams are heavily mission driven ",Too much planning and not enough building. Promos are political and you need to have great relationship with leaders to move up the ladder. Your product impact doesn't matter much. ,"Verified User Current Employee  l********  Product Manager - Sep 22, 2021",
5.0,"Great perks, good career growth options","Lots of focus on employee wellness, amazing perks, good options to grow from career perspective",Pay somewhat less as compared to peers. Some teams are using older stack.,"Verified User Current Employee  i********  Software Engineer II - Sep 20, 2021",
5.0,Amazing team spirit and talent ,Intuit is an awesome hub to grow your career and enjoy while at it.People are amazing and support each other. Awesome benefit and compensation plans.,"Working from Israel means adjusting to American schedule,which hurts life work balance.","Verified User Current Employee  L****  Manager, Data Analysis - Sep 19, 2021",
4.0,Overall good but tons of politics,Work life balance most of the time. Culture. I believe in our mission and values,Middle management. Politics. Things can move very slow. I found I was highly underpaid and I had to push hard to get it fixed. ,"Verified User Current Employee  G*****  UX Designer - Sep 17, 2021",
