Rating,Description,Pros,Cons,Author Info,Resignation Reason
4.0,Great WLB. Growth opportunities are limited,"Have great work life balance, but growth opportunities are limited", company culture is not good. Total competition is on average side,"Verified User Current Employee  K*****  Software Engineer III - Aug 27, 2021",
4.0,Good tech and wlb,Good compensation and tech stack to work on. Good benefits ,Sometimes management is not aware of the gap between the product and tech,"Verified User Current Employee  i****  Software Engineer III - Aug 27, 2021",
4.0,Ok ok,Good company benefits and flexible working time. Good Learning options are available ,Full politics and work life balance is not so great,"Verified User Current Employee  S*****  QA Automation Engineer - Aug 27, 2021",
5.0,Great work life,Good managers make life easier. Good compensation. good perks good policies,Nothing as such. Little hectic schedule makes life tough. rest is fine ,"Verified User Current Employee  e*****  Software Engineer III - Aug 26, 2021",
2.0,Not a company for ambitious people who want to grow and progress quickly ,Scale of impact Secure industry Bonus structure Big pay bands for growth ,"Leadership has unconscious biases with gender, age and raceRecruiting team lies to employees about time in chair ruleToo focused with P&L and not actually the customer","Verified User Current Employee  g*****  Senior Manager Retail Operations - Aug 26, 2021",
3.0,Too many political stuff,Good work life balance in some teams. It is good for some engineers who want to enjoy life.,Bad pay and bad promotion policy. Especially after new CTO joined.,"Verified User Current Employee  L*****  Software Engineer - Aug 25, 2021",
2.0,Poor culture,There is no specific pro to this company now. Standard benefits.,"No work life balance, no fixed PTO, worse company culture, too much of product intervention","Verified User Current Employee  W******  Software Applications Engineer III - Aug 25, 2021",
3.0,The jet.com people who are still in the company know what they are doing. Good WLB,- Ex-jet.com developers - Ex-jet.com managers- Work life balance - Some teams work on cool algo development ie process and descision making optimization in warehouses,- Too many contractors- Many coworkers will be in different timezone (a lot of collab between India and USA based teams)- infra is a mess- way too many teams and too much politics,"Verified User Current Employee  b*********  Software Engineer III - Aug 25, 2021",
3.0,Not a tech company at the core. Walmart GTS IDC feels like a services company like TCS,Good work life balance in most teams. Smart engineers. Good benefits. ,"Management layer is pathetic: utterly lacks leaders who have the vision, who can inspire, who can drive and deliver big things. Most are pencil pushers who haven't achieved anything in their careers. Product management is terrible. Most of them are here just to pass time.Most of the managers have favorites, who get stack ranked high and get all the hikes and awards. Others languish with low hikes and no recognition.","Verified User Current Employee  R*****  Senior Engineer/Architect - Aug 24, 2021",
3.0,Growth,"Growth, good peers, need to have good connections. Good work life balance.",Good project is tricky. Need to hunt around.Different time zones is hectic,"Verified User Current Employee  Y*****  Software Engineer - Aug 24, 2021",
2.0,Poor wlb- heavy politics,Learnings at scaleExposure to real world problemsBrand name,Poor wlbHeavy politicsToo much pressure depends on team,"Verified User Current Employee  h*****  Senior Software Engineer - Aug 24, 2021",
3.0,"Good work life balance (mostly), but career growth is highly based on politics. ",Work life balance is usually good Interesting problems to solveKnowledgeable coworkers ,Very political Coordinating with offshore developers is challenging Comp is mediocre ,"Verified User Current Employee  C*****  Product Manager - Aug 23, 2021",
4.0,Great work life balance! ,"Good culture, nice WLB. It seems like employees can work remotely in the future. ",Lots of talented people left since pandemic. TC is much less than tier 1 tech companies.,"Verified User Current Employee  M******  Senior Product Designer - Aug 23, 2021",
4.0,Ok ok,- above average comp- new technologies in some teams,Work life balance is not thereLate night work is there,"Verified User Current Employee  b*******  Senior Software Engineer - Aug 23, 2021",
3.0,"Good Work Life Balance, Not a great tech company",Good work life balanceEmployee friendly policies & benefitsCompany takes care of their employees,Management team need to improveBiased & diplomatic managementManagement is not transparent & not taking care of employees growth ,"Verified User Current Employee  j*****  Software Engineer I - Aug 23, 2021",
5.0,Company is good... ,Plenty of opportunities to learnLatest stackGood work life balance ,If your manger is good... than everything is fine. If he is not you will not like the company ,"Verified User Current Employee  u*****  Staff Systems Engineer II - Aug 22, 2021",
4.0,So far so good,Just started about a month ago. A big mess but feels like a good place to begin so far.,Messy and huge company with politics. WLB really depends on the team.,"Verified User Current Employee  F*******  Senior Product Manager - Technical - Aug 21, 2021",
2.0,good pay,good pay and good work life balance. possible to impactful work if in a right team,"bad management, very difficult show impact if not in very customer facing team","Verified User Current Employee  s********  Machine Learning Engineer - Aug 20, 2021",
3.0,Was part of Sam's club pillar. Was great till 2020 but later it is going downside in culture.,"Most of the teams have good work life balance.Platform modernization is going on, so you get to build applications from scratch","Heavy politics. Work will be delegated only to SDE I, IINo recognition for the work in most cases for developers.","Verified User Current Employee  W*****  Software Development Engineer II - Aug 20, 2021",
4.0,Challenging work - depends on the team ,Problems to solve at scale Impact is hugePockets of hardworking / smart talent,Layoffs last year didn't help Lost a lot of good talent / SMEs,"Verified User Current Employee  N*****  Engineer - Aug 19, 2021",
4.0,"Great opportunity to learn, but comes with problems of big companies",Opportunity to learn how both people and systems work at scale,Need to be in the right team to grow and too many teams to work with leading to slowness in delivery.,"Verified User Current Employee  k*****  Engineering Manager - Aug 19, 2021",
2.0,"WLB depends on the team, not really a 'tech' driven place, too much politics.",The culture and WLB can be good if you land in a decent team. Decent tech stack and tools. ,"Kiss up, kick down is an integral part of the culture. Too many nontechnical tech leads and technical managersRidden with politics. ","Verified User Current Employee  R*****  Software Engineer III - Aug 19, 2021",
4.0,So Far So Good,"I've only just started as a software engineer for walmart, but I've enjoyed my time so far. Friendly team and manager, interesting work",Only con so far is feeling a little directionless when I finish tasks given to me,"Verified User Current Employee  Y*****  Software Engineer II - Aug 19, 2021",
3.0,"Great or Bad depends on your team, Some pearls of Expertise are present.","Try to work on the Ecomerce side of things, which have a Bay Area Hub","Lot of Mediocrity, Lot of variance in levels. Sometimes you will get frustrated. Take a break at that time","Verified User Current Employee  N*****  Manager Global Marketing Analytics - Aug 19, 2021",
4.0,Good Benefits,Good culture and benefits for employees. Good learning opportunities within WM,"Cyclical work life balance, some days the work is very taxing","Verified User Current Employee  p*****  Program Manager - Aug 16, 2021",
3.0,Satisfactory experience. Not great nor bad,Benefits and Compensations are good. No time and attendance. Flexible to work. ,Tech stacks are legacy and complex. Boring to work. ,"Verified User Current Employee  L*****  Software Engineer III - Aug 14, 2021",
2.0,Retirement house,"Great for retiring no pressure to deliver anything (if there are any deliverables), shit code base and stack. No one cares.",Opposite of Amazon. No one ever gets PIPed. You cannot challenge people even if they are coming in your way to move forward as the company places respect for individual above everything else. Low pay and most people do not do anything.,"Verified User Current Employee  U*****  Software Developer I - Aug 13, 2021",
5.0,Good comp and good wlb,Good compGood wlbTeam is good and friendly as well,Working remotely resulted in timezone issue. So had to work late hours,"Verified User Current Employee  F*****  Software Developer - Aug 13, 2021",
3.0,Not good,", they are moving to New tech now, to compete with Amazon on both retail and commerce","Bad wlb , when you are in oncall,  and mostly if youbare in sct","Verified User Current Employee  x*****  Software Developer III - Aug 13, 2021",
3.0,Great work life balance. Poor leadership.,Best place to coast without doing a lot of work.,Leadership is very bad. Most teams have a very bad code maintenance structure.,"Verified User Current Employee  N*****  Senior Data Scientist - Aug 12, 2021",
3.0,Work life balance varies with team. Decent pay,Work life Balance better than mostDecent pay and hikes,Promotion difficult from i4 go i5 and aboveSome teams have high workload,"Verified User Current Employee  X*****  Senior Software Engineer - Aug 12, 2021",
3.0,Decent place to start your career with,Stable and works at a massive scale. Some of the colleagues are smart and very helpful.,In technology fronts its way behind Amazon. They don't hire the cream in the matket,"Verified User Current Employee  g*****  Software Developer III - Aug 11, 2021",
4.0,Talented team and energetic atmosphere to work,Good opportunity to work on new innovative ideas for business transformation. ,There will be something or the other in each company but I would not worry about it as long as you are contributing and performing.,"Verified User Current Employee  o*****  Senior Manager, Supply Chain - Aug 11, 2021",
1.0,Good to retire!,1.  Good WLB.2. Decent employee policy.3. Can't think of any other Pros.,1. You will get rusty.2. Leadership is incompetent.3. Everybody seems to be passing time.,"Verified User Current Employee  f*****  Product Manager - Aug 11, 2021",
2.0,Chaotic place with average compensation,The pay is average for a tech company. Does not match faang companies but not as bad as tier 3 companies.,"Worst management, bad work life balance, lot of politics to grow","Verified User Current Employee  m********  Staff Software Engineer - Aug 10, 2021",
3.0,Stable. Heavy politics,learning opportunities if you want. Stable for SDE. Living cost is low at NWA,"Management is bad, leaders sometime cannot lead the project properly. Don't like the working culture. Lots of politics. Favoritism. Don't like the working atmosphere. ","Verified User Current Employee  2***  Software Engineer III - Aug 9, 2021",
4.0,Ok,Good work life balance overall + good pay although not near completion: Amazon ,Bad management overall + slow learning for most of the teams ,"Verified User Current Employee  k*********  Software Developer III - Aug 9, 2021",
4.0,Average,wlf is okExposure to real world problems. Com is good ,Lack of management Management teams love to talk but no requirement ,"Verified User Current Employee  M*****  Data Scientist - Aug 7, 2021",
3.0,Good Work life balance,- Work life balance is good.- Culture is good as well,- Not much of quality work - things are already built,"Verified User Current Employee  U*****  Software Engineer II - Aug 7, 2021",
3.0,"Used to be good place to work, but no longer - India",Some teams have good culture and flexibilityFlexibility to switch teamsOffice facilities and perksYearly stock refresherLeave policies,"Promos are based on duration and your closeness with the manager rather than meritLate-night calls and prod issuesAlways under pressure for timelinesThe hiring level has nosedived, sub-par peers. not much to learn from them","Verified User Current Employee  w****  Senior Software Engineer - Aug 7, 2021",
4.0,Great perks but not much challenging work,Compensation is competitive and has great perks. Modern tech stack is being used in new teams,"Mass hiring is going on, they are hiring irrespective of the need in the team. Because of that there are times where your team has nothing to do","Verified User Current Employee  u*******  Software Engineer II - Aug 6, 2021",
3.0,Great stepping stone,Walmart has great work life balance. Bad employees are transferred but not fired.,No upward mobility and the management is terrible. The engineering talent is horrible too.,"Verified User Current Employee  h*******  Staff Software Engineer - Aug 6, 2021",
4.0,Good work life balance ,Work is Planned at the beginning of each quarter hence there is no much distractions from the allotted tasks.Unplanned work is classified as stretch and not added to predefined work at the end of quarter Flexible time.Decent pay.,Depending on the team may get too much ops work.Career growth may be stunted in certain teams,"Verified User Current Employee  H*****  Engineer - Aug 4, 2021",
3.0,Good company to work,Depends on the team. Good tech stack. Good place to learn new things.,work gets monotonous after some months. Other than that everythins is fine.,"Verified User Current Employee  r*****  Software Engineer III - Aug 4, 2021",
4.0,Poor work life balance,"Carrier Growth is good, Good Perks ,Learning opportunities are there, ","There will be a work pressure aleays ,Poor Management","Verified User Current Employee  s******  Senior Software Engineer - Aug 3, 2021",
3.0,Decent pay and career growth opportunities,Decent pay with room to grow career-wise given enough time and patience.,"Politics heavy in the upper bands, upper management shifts have caused a lot of engineering turnover. ","Verified User Current Employee  i*****  Distinguished Software Engineer - Aug 3, 2021",
4.0,"Good WLB, low on compoensation",Work life balance and management is good. Pay is poor compared to all big companies ,Pay is poor and no work from home. This can be a big deal for many people,"Verified User Current Employee  s*****  Manager Business & Legal Affairs - Aug 3, 2021",
4.0,Feels like a startup in a big Enterprise. e-commerce business is rapidly growing.,"Opportunity to create and implement new products. The specifics of work culture, work-life balance, growth and management differs team to team. Some teams are faster growing than others and accordingly get rewarded. Similarly, work at such teams is more demanding compared to others. ","Product and engineering teams are fairly competent and stable compared to the other cross functional teams. Product managers end up heavy lifting for other teams quite often. As compared to Facebooks and Googles of the world where product manager's main job is to brainstorm and create, PMs here end up doing project manager and product marketing manager jobs to ensure seamless launches. ","Verified User Former Employee  n***  Product Manager - Aug 3, 2021",
4.0,Great experience with supportive leadership,Leadership within my department was super supportive and cared about our wellbeing. Super exciting time to grow as an Omni org and have learned a lot,Not much to complain about. Sometimes there's a lack of communication between cross-functional but nothing too crazy.,"Verified User Current Employee  j*****  Category Specialist - Aug 3, 2021",
3.0,Good place to jump to another company,Good packageGood skilled colleagues that can help you to grow,Don't have great planning.Don't prioritise work.High politics at top leadership.,"Verified User Current Employee  s*****  Software Engineer III - Aug 3, 2021",
2.0,Very average place with a lot of politics,- Not bad comp- Goodies once in a while- Brand name if that matters,- Terrible politics and favouritism- Non existent work life balance. Immature managers and team leads hounding people to work day and night- Comp on the lower side especially for internal candidates. No pay parity with lateral hires- Not an inspiring positive work culture,"Verified User Current Employee  a*******  Software Engineer - Aug 2, 2021",
2.0,"Poor management and culture, ethnic favoritism","The hiring process moves quickly, new grads can receive good offers and the teams are remote friendly","Managers often deliberately hire individuals from their same ethnic background. This has an adverse affect on the company culture. For example, many teams are overwhelmingly (> 80%) Chinese. The resulting culture is exclusionary and discriminatory. Individuals are often not able to communicate clearly and concisely in English. Turnover is a huge problem due to management - recently 13/30 individuals quit from Sunnyvale. ","Verified User Current Employee  o*****  Machine Learning Engineer - Aug 1, 2021",
3.0,Avg work life balance.. avg comp,"Team members are good. Managers trust the team, listens to problem and motivates them.",Compensation band is not fixed. Huge difference in CTC of two folks in same role.,"Verified User Current Employee  T*****  Senior Software Engineer - Aug 1, 2021",
3.0,"Good exposure to technologies, domains  and systems ","Good colleagues, teams, immediate management. Can bring up ideas and concerns easily ","Too much process, not focused,  lot of churn, too many changes ","Verified User Current Employee  F*****  Engineering Lead - Jul 31, 2021",
3.0,Overall ok,Very Good tech stackBetter compensations and benefitsWill get a chance to work on latest technologies,Poor Work life balance.Management does not care about employee work life balance.Every one is running behind unrealistic target,"Verified User Current Employee  U*****  Staff Software Engineer - Jul 31, 2021",
5.0,great great work-life balance....there is no work only life and life is there in walmart,great work-life balance....not much work is given to you,Not much work hence not much growth....less career growth ,"Verified User Current Employee  B*****  Software Engineer - Jul 31, 2021",
3.0,Good work life balance but not so good management,"Good Compensation according to work, not much work and the pay is high accordingly","poor managementover hiringnot exciting projects, working on same old shit","Verified User Current Employee  I*****  Software Engineer II - Jul 30, 2021",
4.0,Good WLB ,"1 good WLB2 nice colleagues, great communication 3 good company culture ","Development is a little slow, no free lunch, too many reorgs ","Verified User Current Employee  y*****  Software Engineer - Jul 29, 2021",
3.0,Good company to work for. ,Great 401k. Good management that takes care of the employees.,No food in the company. Not so great espp provided.,"Verified User Current Employee  S*****  Software Engineer III - Jul 29, 2021",
3.0,Incompetent middle mgmt,Benefits of a big company. Great impact of small initiatives (so small that you may not like them yourself but the impact would be so big that you'd wonder how the company used to run till now),"Middle mgmt and senior mgmt is incompetentBusiness driven company with a retail mindset. Trying to transform into product driven, but doesn't give freedom of expression","Verified User Current Employee  U*****  Senior Product Manager - Jul 29, 2021",
3.0,A retail company with tech,1. for some good teams get exciting projects2. wlb is good, not motivate engineers who are doing actual work.   ,"Verified User Current Employee  o*****  Software Engineer - Jul 29, 2021",
4.0,WLB is a pain,Be a part of the right team and you can bring in impact,Work life balance is not good here due to cross geographical teams,"Verified User Current Employee  f*****  Product Manager - Jul 28, 2021",
3.0,You need to speak Business Lingo to reach places,"Have lots of opportunities to introduce new technologies esp if the team is just starting up from scratch. If you're great in understanding business, then this is the place to be. You can influence the product/business to make better decisions.","Work life balance is not that great.Politics, depending upon which level you're on.It's a dog fight for promotions/Evaluations.","Verified User Current Employee  a****  Senior Software Engineer - Jul 28, 2021",
4.0,Work life balance is good. Remote first is the best,Work life balance is great. Engineering defines the LOE and deadline is tracked bottoms up,Good talent can definitely shine but the challenge is too many people for everything so human hurdles is more than tech hurdles ,"Verified User Current Employee  h*****  Engineering Manager II - Jul 28, 2021",
4.0,No work pressure,-> Support from management -> work life balance-> Decent benefits,-> low TC-> career growth is limited-> PTOs are low in numbers.,"Verified User Current Employee  d*****  Software Developer III - Jul 28, 2021",
5.0,Work life balance is definitely the priority and also valued by people,"Benefits,Work Life balance,Amazing leave policy & Great loaction",Compensation is not upto Industry standards.The diversity is also missing,"Verified User Current Employee  g********  Senior Manager, Business Analysis - Jul 28, 2021",
4.0,Busy and Dynamic,learn a lot of things in a short timea lot of collabration between teams,"limited benefits. Stock not as much as Amazon. Not getting promoted easily, takes a lot of time. ","Verified User Current Employee  l*****  Software Engineer - Jul 27, 2021",
4.0,Great work life balance,- Good work life balance- Good perks and compensation,- Career Growth- Learning curve is slow- Leadership not good,"Verified User Current Employee  J*****  Data Scientist I - Jul 26, 2021",
3.0,Been here 3 months,Work is good. New tech stack is being evaluated and worked upon.,Work culture  is not so good. Service industry managers are pulled here to manager a product industry.,"Verified User Current Employee  W*****  Entry Level Auto Technician - Jul 26, 2021",
3.0,Very ordinary tech company,Work life balance is great in most of the teams.Some teams are good.Employee friendly,Strategically placed hurdles for productivity (I am not joking)Incompetent middle Management.IDC is treated as a outsourced entity.You need to suck up to your manager for a good raise,"Verified User Current Employee  R*****  Senior Engineer - Jul 23, 2021",
2.0,Thinking of interviewing/joining Walmart India ? Read on.,Compensation is pretty decent by India's standards. They will give you a good raise if you have done well in the interviews. That's it.,"- You work during the day, and then during the night and you won't have a life.- Tech is dated, with no hurry to adopt new tech.- You will be busy, but not productive, you will attend pointless meeting for hours mostly during the end of the day because you know -  timezone.- All the good stuff gets filtered out by US teams, most India teams don't have project managers and program managers, so you do what you get.- The good managers don't stick for long, the ones who do, don't care much about you, but themselves.- A lot of politics - open politics.- Principal (and above) Engineers are not that good technically, they end up doing program management.** Did I know about all this before joining? **- To some extent yes, I knew of all the politics and bureaucracy but thought would have some work-life balance for a while (#slowpaced), but it's really a mess all day and late into evenings. No amount of hike can justify the low quality work being done. Everything told to you about employee friendly, atleast in India, is superficial.","Verified User Current Employee  w*******  Staff Engineer - Jul 22, 2021",
3.0,"No one takes any breaks, non stop work and stress throughout the week","Recent competition, opportunity to learn and be part of a giant e-commerce business","Working with the management, constant feeling of being overworked and overburnt. Very little appreciation of work","Verified User Current Employee  M*****  Associate Campaign Manager - Jul 21, 2021",
4.0,Great wlb,"Very good wlb, good tech stack, helpful and supportive peers.","Central bottleneck to access kv secrets and such, slow work.","Verified User Current Employee  j*****  Software Developer - Jul 21, 2021",
4.0,Great team and high investment in technology,Build products at scaleLearning a lot Very supportive team,"Slow processes and poor cross division communication, typical of a very large corporation","Verified User Current Employee  R*****  Senior Manager, Product Management - Jul 20, 2021",
4.0,Good place for long term but current leadership lost focus,Large company with flex work condition and opportunity to grow parallel as well vertical ,Current tech leadership act as if it's a 3rd party company with outsourcing to India being primary focus. Innovation has taken a nosedive recently ,"Verified User Current Employee  R*****  Data Scientist - Jul 20, 2021",
1.0,Bad experience ,Lots of capital and resources Nice offices at Walmart Labs,Retail company pretending to be tech (bad culture)Super political Pressure cooker ,"Verified User Former Employee  T*****  Product Manager/Strategy - Product Development - Jul 20, 2021",Maybe it was my team but I had no work life balance 
4.0,Product and tech orgs have a revolving door of leadership ,"Stable company, decent benefits and options to expand outside areas of expertise. ",Toxic leadership in walmart product org that does not promote data based decisions. ,"Verified User Current Employee  b*****  Product Manager - Jul 20, 2021",
3.0,Shit wlb,Better pay if not the best. Government job if you are somewhat good with your manager ,Service culture started to kick in . Would advice to stay away,"Verified User Current Employee  X*****  Analyst Software Engineer - Jul 19, 2021",
3.0,Left to the Wolves,"Decent pay for LCOL, someone modern stack, decent benefits ","No guidance, just thrown into a team with terrible leadership","Verified User Current Employee  m*******  Software Developer - Jul 19, 2021",
2.0,Too many cooks in the kitchen,Overall comp is comparable to many tech companies.You will do well if you suck up to your boss and boss' boss,"Imbecile senior tech leadership from CTO and most of his directs. Folks who lick the boots get promoted and others get sidelined. Tech/product company wannabe but lacks the leadership talent, org design or processes to make that transformation.Still follows Find the bottom 10% across every team mindset in many teams. Problem is that some teams have 90% incapable which drives handful of high performers away from the company. I can't wait to get out myself.","Verified User Current Employee  d****  Director of Applications Development - Jul 19, 2021",
3.0,No wlb,"Good compensation , benefits, stocks, wlb based on team. Brand name ","No wlb,poor management,work on weekends.no learning opportunities, no career growth","Verified User Current Employee  a*****  Software Engineer III - Jul 19, 2021",
4.0,Great Work Life Balance,"Knowledgeable team, good working environment, less work load, great work life balance","Compensation could be a bit more, appraisal is very low","Verified User Current Employee  k******  Software Engineer II - Jul 18, 2021",
5.0,Great WLB and management,Pay is not industry standard but career growth and opportunities is good,"Pay is not the best, could be better but not too bad","Verified User Current Employee  Q*****  Software Engineer - Jul 18, 2021",
5.0,"Great Company to work for, benefits are also good + good compensation",1. Good work life balance2. Great compensation3. Benefits are really nice4. Growth perspective high,1. Stock price not that high2. Location constraint3. I cannot think of any con's because the company is really good.,"Verified User Current Employee  s******  Program Manager - IT - Jul 18, 2021",
3.0,Low compensation. Mediocre growth,Good work life balance.Nice culture. Amicable peers.Less load,Low compensation. Less recognition.Non challenging projects.Long project lifecycle.Not much work from home benefits,"Verified User Current Employee  k**  Software Developer III - Jul 17, 2021",
2.0,Declined in last 2 years,1) Good if you are coming from Tier 3 companies2) Salary on Time  ,1) Very frustrating experience to work here2) Decline in culture since pandemic3) Infosys / Wipro like culture. Good folks leaving / already left4) Highly political,"Verified User Current Employee  W*********  Senior Engineer - Jul 17, 2021",
4.0,Good tech ownership culture with poor management ,Complete end to end ownership for the product was I was involved . This might not be true for all the team in walmart . ,"Poor management  , low appreciation  of the impactfull work done by engineer","Verified User Current Employee  w*****  Senior Software Back End Engineer - Jul 17, 2021",
4.0,Good first step,Good to start withGood team cultureFlexible enough par with competitors,Low stocks allocationNot competitive enough w.r.t salaryLacks vision for products,"Verified User Current Employee  s*******  Software Engineer III - Jul 16, 2021",
3.0,Good and stable company. With decent compensation package,StabilityWork life balance Decent compensation Recent recognition and investment into tech org is opening up doors for growth opportunities. ,"Constant changes - leadership, direction, priorities Frugal mentality -  no perks ","Verified User Current Employee  x*****  Engineering Manager I - Jul 16, 2021",
3.0,Good compensation but outdated tech stack,Good compensationGood work life balanceLot of scope for learning and bringing change,Convoluted frontend stackToo many meetingsPeople at senior levels/ic roles are not expected to code,"Verified User Current Employee  f*****  Staff Software Engineer - Jul 16, 2021",
4.0,Na,Good interesting problems are available to solve and ramp the tech stack,Need more dynamic teams and better people to challenge Amazon.,"Verified User Current Employee  y*****  Senior Product Manager - Technical - Jul 16, 2021",
2.0,"Current CTO is worst, culture flows top down","Good 401K, WLB in some orgs., word1 word2 word3 word4 ","Stock vesting cycle is demotivating. No cultural diversity, leadership is accidental and CTO has no vision or any acumen.","Verified User Current Employee  A*********  Director of Applications Development - Jul 15, 2021",
4.0,Great opportunity to learn new technologies,"Lots of ownership on the projects you work on,  great place to learn new technologies.",Management is less receptive to your feedback and compensation is not the best.,"Verified User Current Employee  i*****  Senior Software Engineer - Jul 15, 2021",
3.0,Okayish Company,The brand name is good. Work-Life Balance is there. Free food and cab service.,"No advantage other than the brand name. Legacy systems, management not good.","Verified User Current Employee  k*****  Software Engineer III - Jul 14, 2021",
4.0,So far so good,My mentors have been helpful with onboarding me on to the team,The pay is quite low compared to other companies ! ,"Verified User Current Employee  B*****  Software Engineer II - Jul 14, 2021",
3.0,Constant fear of getting fired,Compensation is goodBenefits are goodCovid arrangements were top notch,No Work life balanceNo Job SecurityScope of growth is less,"Verified User Current Employee  w******  Data Engineer III - Jul 14, 2021",
2.0,Great way to pay the bills,"Compensation, PTO, and training opportunities. There's not much else going on here.",Lack of direction. Not a tech company. Promotions are usually given out to those in the inner circle,"Verified User Current Employee  n*****  Systems Engineer - Jul 13, 2021",
5.0,Nice company ,Awesome work culture. Great tech stack. Big ecom player. Emerging competitor to Amazon. ,None as such. Will update here once I find any. ,"Verified User Current Employee  w*****  Software Engineer - Jul 13, 2021",
3.0,Average leads,- Decent perks/benefits- Tech modernisation initiatives- Regular one to one with manager,- RSUs- Lack of proper agile methodologies- Late night calls/ meetings,"Verified User Current Employee  m*******  Software Engineer III - Jul 12, 2021",
4.0,.. ,"Good compansation, and perks when office is open. Joining away from HQ means significantly less growth ","Bad work life balance, too much politics, poor management, no clear process ","Verified User Current Employee  b*****  Senior Product Manager - Jul 12, 2021",
3.0,Unhealthy,Pay is reasonable. Expectations are low. A good engineer can do their job in little time. ,Lack of ownership.  Lack of motivation.Internal tooling and development tooling are subpar.Questionable management.  Brain drain. Frequent reorganization. ,"Verified User Current Employee  u*****  Staff Software Engineer - Jul 12, 2021",
4.0,Great work life balance,"Not stressful, people are nice, great managers and no overtime ","Low pay, HQ in the middle of nowhere, no free food","Verified User Current Employee  V*****  Systems Engineer - Jul 12, 2021",
4.0,Work life balance,Work is good and work life balance is there. Lots of sessions on employee mental health.,Compensation can be improved. RSUs should be given similar to other companies.,"Verified User Current Employee  a*****  Software Engineer III - Jul 12, 2021",
4.0,Great compensation and work,"Love my team and love the product we are working on. We get to use pretty new technology.  Promotions are good, if your team has high visibility work and your manager goes to bat for you during calibration. Work life balance is great, not very strict on start and end times. Just get your work done. ",A lot of red tape. A lot of showing off to leadership to get promoted. I'm sure it happens everywhere. ,"Verified User Current Employee  d*********  Software Engineer III - Jul 12, 2021",
3.0,So so work life balance,"Walmart is a Big company, so it's a stable work and didn't hear pop.","Big company moves slowly, tech stack not advanced and needs to be improved.","Verified User Current Employee  j*******  Senior Data Scientist - Jul 11, 2021",
3.0,Bad engineering work,"Compensation is fine, good bonus component since it depends on company performance as well which is not bad. Wlb can be good if you don't care about learning and just pass on things to others.",Low standard hiring. Even folks rejected are later hired through some means. Horrible top management. They don't value talent and are just focused on delivering things without quality.,"Verified User Current Employee  t********  Software Engineer III - Jul 10, 2021",
4.0,Mixed bag,If you're a star performer the company really values you and you will start to see the benefits of it. There are some really high growth areas in the company and you should do everything you can to get in there ,Talent is not at par with other companies. You learn most from your strong peers and leaders and there are very few of those. You will find a lot of people that are just settled in and cruising along. ,"Verified User Current Employee  Y*****  Operations Management - Jul 10, 2021",
2.0,Product leadership is terrible. Lack of driven people,Somewhat good compensation and benefits. Good if you love staying up late every week night for calls with India. ,Teams just pass responsibility to each other. Leadership is just constantly looking for ways to look good to their superiors and that culture is terrible. People who try different approach get scorned because Walmart is soooo slow and not open to new ideas. Constant calls at night or early in the morning AND company expects you to take those calls without any further compensation or accommodation. Unrealistic timelines set by leadership who does not inspire anyone.. ,"Verified User Current Employee  X*****  Senior Product Manager - Jul 9, 2021",
4.0,Great company to work for ,"Great people to learn from, pays you well if you negotiate, get new opportunities to learn from and interesting growth opportunities ",Micro culture exists within teams Leadership changes very often If offices open post Covid - always low on parking space ,"Verified User Current Employee  s*******  Principal Product Manager - Jul 9, 2021",
3.0,No career growth and too much politics,Supply chain is growing so you get to understand how an omnichannel experience is built. Ample resources. High capital and very large scale projects.,You will have to wait years (at least 5) to get promotions. It is mostly based on politics and not on merit. No accountability among teams. Tech/product is very average. Need years to get simple technology working. ,"Verified User Current Employee  U*****  Engineer - Jul 9, 2021",
4.0,Good company to work at,1. WLB depending on team2. Good team culture3. Good work,1. Low pay2. No career growth3. Same work,"Verified User Current Employee  H*******  Software Engineer - Jul 9, 2021",
2.0,Poor work life balance. ,Decent base salary and insurance benefits. Not much else here. ,Poor work life balance. Need to take calls at night with teams in India. Teams are mostly passing responsibility to other teams. Hardly any accountability. ,"Verified User Current Employee  T*****  Product Manager - Jul 8, 2021",
4.0,Walmart is a great place to work if you want to settle.,Great work life balance.Good career growth. Great management. Great place to be in if you want to settle in a company. Beat for people with lots of experience who want to settle in a company,Compensation is bad. Not great if you want to learn new things or are a fresher.,"Verified User Current Employee  r*****  Software Engineer III - Jul 8, 2021",
5.0,Pretty decent early career job,Started right out of high school at 40k. Education incentives are pretty good.  Only work 4 days a week.,Not much room for growth. You're basically just a number. Pay doesn't increase much as you climb up the ladder. ,"Verified User Current Employee  E******  Quality Control Specialist - Jul 7, 2021",
5.0,Not good work life balance ,good pay packagegood mediclaim and reimbursements policieson good project lot to learn,too many developers are hired from small works.not much tax saving options are there.,"Verified User Current Employee  s******  Software Engineer III - Jul 7, 2021",
3.0,Ok company. Good pay,Good pay.  Not challenging work. Non technical managers. Hear the company is getting rid of the curve ,"Work is getting boring. Depending on the team, the growth is very different","Verified User Current Employee  r*****  Manager, Data Engineering - Jul 7, 2021",
3.0,Worst WLB,I didn't get to say anything about it so nothing as of now. ,"WLB, Pay is less compared to any other good tech industry. ","Verified User Current Employee  h*****  Software Applications Engineer III - Jul 7, 2021",
5.0,Great work life balance,Best team I've came across in my career in the US,Nothing that I'm aware of as i result just stated there,"Verified User Current Employee  K*********  Data Analyst - Jul 7, 2021",
