Rating,Description,Pros,Cons,Author Info,Resignation Reason
5,An okay work life balance,1. Able to work with the cutting edge tech2. Lots of exposure,1. Management is kinda messy2. Need more communication between each team,"Verified User Current Employee B***** Busineess Analyst - Oct 11, 2021",
4,Reasonable work life balance but slow growth,Ambitious projects with practical expectations on delivering results Laser focused on best customer experience with perfect quality Decent work life balance Challenging problems to solve impacting billions of users,Leadership roles are all filled by long time apple veterans blocking growth opportunities Management often has biased opinions towards new leaders,"Verified User Current Employee Q***** Engagement Manager - Oct 10, 2021",
5,Lots of variability based on org and team,"Good benefits and compensation, lovely office, strong sense of ownership and company culture.","Depending on the organization and team, frequent (every year) re-org can undermine/speed up career growth.","Verified User Current Employee M***** Machine Learning Engineer - Oct 10, 2021",
5,Great place to learn about Cradle to Grave Design,- Great exposure on how to bring a Consumer product from design to Production.- Good rewards for high performers.,- Way too much politics.- No exposure outside of the product working on.,"Verified User Current Employee o***** Hardware Engineer - Oct 10, 2021",
4,High job satisfaction,Impactful products;Decent pay;Work with different teams from different backgrounds and geo locations.,Slow career growth;Highly dependent on teams; Bad WLB;Company does not encourage internal transfer.,"Verified User Current Employee n******* Hardware Engineer - Oct 9, 2021",
4,Good but not long term,"Easy, good stocks Cross functional work Good training, lots of vacation",No career growth. Management is very controlling. Reviews are low Yup,"Verified User Current Employee J******* Engineer - Oct 9, 2021",
4,Political and poor management,Emphasis on design and privacy  are great. We will take time to ship it right.,Management is simply bad and untrained. There is no way to push most managers out and they hold more power than at google and Facebook. They are all also very political as moving up in apple means building a bigger team and fighting for headcount even if it doesn’t help the user or product. We also do not iterate and experiment enough.,"Verified User Current Employee N***** Product Manager - Oct 8, 2021",
3,50-60 hrs/wk,Good people. Culture is friendly and supportive. But not shy. Thinking around the corners is well appreciated.,"Not the best comp among the tech giants. Some teams have better wlb than others. Some management is weak and pushy - expected at any company. People can be judgemental. Experience is not fully valued, and management doesn’t help towards career growth.","Verified User Current Employee N***** Operations Management - Oct 8, 2021",
4,"Honestly committed to the environment and diversity. Challenging work. Like a start up, for sure. Management is engaged","Solid compensation. Job security. Working with super smart people, and everyone is engaged. ",Compensation structure varies wildly by team. Insane hours/effort to exceed expectations.,"Verified User Current Employee N***** Operations Program Manager - Oct 8, 2021",
4,Good place for learning,- Great products- Smart People- Decent pay- Get to do meaningful work and own projects from end to end that millions of people will interact with,- Team dependent WLB- Disorganized org charts and difficult to navigate relationships- Political- Moves slow- Pay is not the best in the valley,"Verified User Current Employee p*** Produce Manager - Oct 8, 2021",
3,Work is busy and TC is decent.,TC is good.Management is good.Office is very good.,Culture is toxic.Work is very busy.Schedule is too aggressive,"Verified User Current Employee s***** Software Analyst - Oct 8, 2021",
4,Good place to have work life balance in late part of career,Work life balanceFreedom to build projects and define roadmap,No growth opportunities and no career guidance.Bette to switch early than staying back and realizing the drawbacks,"Verified User Current Employee b***** Data Engineer - Oct 8, 2021",
5,Great work life balance,- Work life balance- Growth opportunities - Reputation- Discounts on Apple products,- Compensation can be a bit better- no free food,"Verified User Current Employee I****** Hardware Engineer - Oct 7, 2021",
4,"Great company culture and benefits, however metrics were a big part of the job",Discounts on both Macbook and iOS that were applied before the employee discountFriendly cultureOpportunities to try out other departments within Support and move up,Poor communication with upper management - they were not very personableNot many opportunities to move up,"Verified User Former Employee X***** Customer Support - Oct 7, 2021",Was in school full-time and management were not willing to let me work part-time after a new product was announced
4,"Great benefits, good culture, and proud of the work you do","- Leadership has a great vision for the company and the future- Comp and benefits are top-notch- Although no free food etc, perks are things everyone can use (HSA $$, decent 401k match, Apple product discounts)",- Have to be in the right org / team to see job growth opportunities- Hard to change projects / teams,"Verified User Current Employee t******** Senior Software Engineer - Oct 7, 2021",
4,"Interesting overall work, easy to get boxed into uninteresting parts of a larger project, lower comp at lower IC levels","Most products are great, lot of attention to detail and carePeople are really nice and collaborativePhysical hardware component makes the job feel more tangibleGood benefits","Almost everyone here is in the Apple cult, strong obsession with company products. Not a strictly bad thing but people will make the product design part of their personal identity a little too often. You can be stuck in a boring role with little room for engineering growth easily. Many people are in this position but stay because the overall products are cool.Bad comp for lower level ICsTransitioning between teams can be difficult","Verified User Current Employee h***** Software Engineer III - Oct 7, 2021",
3,Good brand,"Good brand name on resume, bad culture and no standards ","No growth, managers are very busy and won’t concentrate much on team","Verified User Current Employee w****** Software Developer - Oct 7, 2021",
5,Undoubtedly the best,"Good rsus, refreshers, perks, wlbGood work culture if you are part of a good team under a good managerI have a very supportive team and manager and the environment is pretty good too.","Not that i observed so far. There are not much cons of you look at. But, easy internal transfers to diff countries can be a good to have.","Verified User Current Employee 1********* Software Engineer - Oct 7, 2021",
5,"Everything depends on the org, but you likely know that already","- Great comp, especially if you have F/G competing offers- Great refreshers- peers are generally very helpful- impactful projects",- can’t switch teams that easily- very secretive- no free food?,"Verified User Current Employee k******* Engineer II - Oct 6, 2021",
2,Long hours of working,Great team to work with and develop and you will be surrounded by smart people,"Long hours, working over weekend and extra hours are normal ","Verified User Current Employee W***** Supply Chain Planner - Oct 6, 2021",
5,Lots of opportunities,Lots of opportunities and growthCompetent and technical leadershipGreat culture,"Great pay, but not the industry bestNo free food","Verified User Current Employee u******* Software Engineer - Oct 6, 2021",
5,Good work life balance,Best job so far. Been in industry for 20yrs. Startups and big companies.,Low visibility on new products and features. Privacy can hinder performance,"Verified User Current Employee O***** Software Applications Engineer - Oct 6, 2021",
5,Great work,Great work and exciting Work makes it motivating to work for,"Little life balance, loads of aggressive nature ,stress and politics ","Verified User Current Employee K***** Software Developer - Oct 6, 2021",
3,C,Great people and support. ‘all in the same boat’ mentalityGreat resources and benefits for employees - just no time to use it,Feels like you’re being hazed the first yearApprovals on approvals on approvals Meetings for meetings for meetings Flat structure isn’t very ‘flat’,"Verified User Current Employee M***** Business Operations - Oct 6, 2021",
4,"Nice work and people, little growth",Very nice coworkersGood techlead and managerSiloed workGood wlb,Siloed workNot too interesting workLittle learningLittle growth for engineers,"Verified User Current Employee i****** Software Engineer - Oct 6, 2021",
4,Group depended,Stock growBenefits are very goodJob security very good,No work life balance Micro management Mangers don’t trust their people,"Verified User Current Employee p**** Hardware Developer - Oct 5, 2021",
4,"Great products, especially iPhone. Bad work-life balance. Good hardware compensation due to stock appreciation.",Work on great product iPhone. Well-established culture. Good compensation due to stock appreciation.,Too details. Can only work at the very narrow area. Care about so much details.,"Verified User Current Employee g*** Hardware Engineer - Oct 5, 2021",
3,"Poor culture and WLB, good growth and comp",- comp- work on cool new products- big impact if work is released,"- Terrible WLB: 12 hour days and weekends expected during crunch time, but it’s crunch time around 50% of the time. - Secrecy: makes it hard to learn from others, leaves junior people isolated and siloed, gives senior people arbitrary power as gatekeepers, creates opaque power structures.","Verified User Current Employee i***** Machine Learning Engineer - Oct 4, 2021",
4,"Good comp, mentorship could be better",>Good comp and decent benefits>High profile projects >Learn from the best>Hang around Apple Park,">Mentorship is a bit lacking, some people will send you in any direction instead of helping you, if they don’t ignore you entirely>On call is no fun. Getting woken up at 2 am ruins your sleep and ruins your productivity the next day. >Projects seem to operate more on waterfall method, with stiff deadlines ","Verified User Current Employee V***** Software Engineer - Oct 4, 2021",
2,Overall not good,Salary is okayStocks is okayInsurance is okayNothing else,"Management is incompetent Culture sucksClosed system, not open for speak up","Verified User Current Employee r***** Senior Engineer - Oct 4, 2021",
4,Silicon Engineering - management and team is nice!,Around a year at Apple Silicon engineering group!Helpful teammates and management so far!Challenging work!,Salary increments are not that great (probably in this group),"Verified User Current Employee p***** Design Verification Engineer - Oct 4, 2021",
4,"Good brand, lots of process changes needed","People are good, stuck in a bad cycle of political management ",Culture sucks- old Apple vs. new Apple conundrum and combativeness,"Verified User Current Employee x***** Program Manager - Oct 4, 2021",
5,Decent work satisfaction,1. Great opportunity to learn2. Chance to innovate at multiple levels3. Good product discounts (if you’re into it)4. Stock appreciation is good.,"1. Work-life balance, especially during blockers2. Growth can be hampered by perception","Verified User Current Employee A***** Technical Program Manager - Oct 4, 2021",
4,Working on good product,Proud of the products I worked on. Good team culture,Compensation is just okay. Not the top also not the worse,"Verified User Current Employee e***** Software Engineer IV - Oct 3, 2021",
5,Overall a good company,Good pay and benefits Good workLots of projects even in one app/product so you can always choose if you are bored in one,"Might sometimes feel like you a small person in a big company. No free food. Only Apple Park is fancy, most other buildings are old. ","Verified User Current Employee T******* Software Engineer - Oct 3, 2021",
4,"Great career move, WLB no","- Resume boost, awesome experience should you choose to move to any other hardware companies in silicon valley- Many early in career friends- Good food","- Can get burned out- Some groups have poor culture, managers that will throw you under the bus","Verified User Current Employee H******** Hardware Engineer - Oct 3, 2021",
4,"Great career growth, poor work life balance",A lot of opportunities and clear path of career growth; fairly easy to change team internally; great management and culture,Poor work life balance: tight schedule and things get crazy sometimes.,"Verified User Current Employee a*** Software Engineer - Oct 2, 2021",
5,Good work life balance,"Really organized, nice facilities good people and and and and","Too much secrecy, performance review threshold is April and and","Verified User Current Employee A***** Hardware Engineer II - Oct 2, 2021",
4,Best retail job you can get,It pays well for retail. At my store the leadership team was decent some cared some only care about numbers,"It’s retail, crazy hours and shift. Apple has gotten more and more metrics driven over the years which makes the job less fun","Verified User Current Employee I***** Retail Associate - Oct 2, 2021",
5,"Rewarding technical work, poor WLB",High RSU if doing well. Large impact projects with visibility. Meaningful work.,Larger orgs make it harder to navigate politics. New people having very different culture. Curve fitting reviews difficult in high performing teams.,"Verified User Current Employee h***** Senior Staff Software Engineer - Oct 2, 2021",
5,Good compensation and benefits,They offer one of the best compensation and benefits in HW,40 hours per week is a myth and work life balance can be hard.,"Verified User Current Employee l******* Physical Design Engineer - Oct 1, 2021",
4,Great experience overall,Good Company culture.  Management and team are generally very kind and supportive.  Good work life balance at least for the team I’m in.  No competition or politics.  Compensation is good as far as for me especially when the company stock has been growing well.  Nice perks such as generous employee discounts.  Beautiful campus.,"Career growth can slow down after 2-3 years especially if you don’t become managers. Being a functional organization, it requires lots of communication/arguing between the teams to get things done. Someone might like it while someone might not. Managers are mostly technical focused and tend to micromanage. feel like majority managers were not trained well to know how to grow their directs.","Verified User Current Employee A***** Machine Learning Engineer - Oct 1, 2021",
4,Good place for a long tenure with slightly above average industry pay,* high quality product design and human interface design* great hardware and low level software teams.* great benefits and decent work life balance if you are not shooting for too review ratings.,* tenure is overvalued * compensation is no longer best  in the market.* stagnant or slow growth  mediocre with big data and ML infrastructure,"Verified User Current Employee k******** Machine Learning Engineer - Oct 1, 2021",
5,Good for freshers in software engineering,Opportunity for growthCompetitive compensation Stock benifitsEmployee perksGet to work upon modern technology and projects,Work life balance is slightly offNot much open to remote work,"Verified User Current Employee a******* Data Engineer - Oct 1, 2021",
3,Stress,People are nice but highly depends on which org and team you are,Work overtime daily like from 10 am to 8 pm,"Verified User Current Employee N******* Software Engineer - Oct 1, 2021",
4,"Crazy work, little upside in comp","Good brand, work with bright people , some teams can have great wlb ","Bad wlb, very little upside in stocks, bureaucratic  management, minimal perks ","Verified User Current Employee l***** Senior Engineer - Sep 30, 2021",
4,"(apple pay) great product, great growth .. tech culture is not super ","- apple pay is definitely a great product with huge growth, so challenges are very interesting- tech culture has been shaped by dinosaurs coming from banks.. with new hires it's much better recently- (once you're proved you're good with good performance review) you have the possibility to innovate and take quite a lot of freedom","- (from London office) still quite cupertino centric, expectations to attend late evening meetings- compensation is very good but probably not at the level of google/facebook","Verified User Current Employee O***** Staff Software Engineer - Sep 30, 2021",
5,Great company,Great company to work for with exciting challenges to solve on a regular basis.,There could be less work life balance sometimes depending on the  team.,"Verified User Current Employee e***** Software Engineer - Sep 30, 2021",
5,"Decent WLB, professional and friendly colleagues, room for learning and growth.",A lot of professional colleagues to learn from as a new engineer.,Can be quite a lot of work nearing deadlines and release cycles.,"Verified User Current Employee o***** Software Engineer - Sep 30, 2021",
2,"Poor management, no wlb ",Hardware Products you actually appreciate. That’s really about it I guess.,"No wlb. Management is very weak. They do not hire enough and have a lot of org inefficiencies, which waste your time and you’re expected to produce like a startup without the openness that comes with a startup. Stock refresh is really mediocre.","Verified User Current Employee C******* Software Engineer - Sep 30, 2021",
3,Apple is OK,There are (or used to be) great products. It’s a cool place to be apart of.,Too secretive. WLB is horrible. Benefits do not outweigh cons.,"Verified User Current Employee N***** Site Reliability Engineer - Sep 30, 2021",
3,Rotting culture but allows for personal autonomy,The culture is very supportive of you to go of and make something amazing on your own. Never been anywhere else where so much autonomy is pushed down to ICs.,All the IC autonomy is chaos. More like hundreds of separate companies. Tim Cook seems checked out— top execs becoming more sociopathic every year.,"Verified User Current Employee r********* Manager, Software Engineering - Sep 30, 2021",
5,Great place if on technical side,Compensation is good compare to lots of other places .,Hierarchy growth determines your horizontal growth.  You might not get promotions easily,"Verified User Current Employee O****** Software Applications Engineer III - Sep 30, 2021",
5,Great impact and good culture,Always challenging and a lot of new things to learn,Work and life balance is not good and have to stay up late sometimes,"Verified User Current Employee V***** Mechanical Design Engineer - Sep 30, 2021",
4,"Great teammates, culture around transparency can be hit or miss",People really care about the ecosystem & products. Got to work on a variety of initiatives,"Lot of kool aid drinkers, lack of transparency around what others are working on, can feel pretty isolated ","Verified User Current Employee R********* Product Manager - Sep 29, 2021",
4,Great place to learn and develop skills,Lots to learn Lots of work available for those want it Great engineering team,Work life Balance can take a hitvery specific job roles makes it difficult to switch,"Verified User Current Employee a***** IC Design Engineer IV - Sep 29, 2021",
5,It’s apple.,Company is insanely focused.  Comp is good.  You work on products that a billion people love.,Company is a bit stuck in the past. Too much management. Bad internal software stack. Inflexible on remote working.,"Verified User Current Employee e***** Senior Software Engineer - Sep 29, 2021",
5,Good overall,Good company to work for. The coworkers are great. The work can be engaging depending on what you work on.,Work life balance needs improvement.  Some teams are expected to be available around the clock.,"Verified User Current Employee W***** Program Manager - Sep 29, 2021",
3,Normal corporate life,"Cool products, high impact and reach always available. Lots of really smart people at the ic level.",Understaffed and constant poor work lifeBalance. Compensation is quite poor.,"Verified User Current Employee S***** Software Engineer - Sep 29, 2021",
4,Great people and leadership,Leadership at apple is just amazing. Every Exec I encountered is super capable and direct to the point.  Most teammates are very strong in technical and passionate about their job.,Compensation package is relatively low compare to competitor companies. Some project’s roadmap is a little conservative and get people bored some time.,"Verified User Current Employee l******** Hardware Engineering Manager - Sep 29, 2021",
4,Best product!,- It strives for the best product design and quality- Pushes engineers to go really deep in terms of technical understanding - Full of employees with super strong technical background,- Career growth path unclear - Politics between x-functional teams is starting to get in way of execution - Less attentive to employees’ work life balance,"Verified User Current Employee b***** Hardware Engineer Manager - Sep 29, 2021",
4,Innovative Place to work,Good place to work for with god pay and good people,Need to have a better work life balance and more upper management and lower management interactions,"Verified User Current Employee p***** VLSI Design Engineer - Sep 29, 2021",
5,Supportive team and manager. Fantastic projects,"My manager holds weekly 1-on-1 with me even I was just an intern. During the one on one, he tried his best to help me with all kinds of problem: either work problem and even personal problems. I learned a lot from him! My colleagues are also super supportive. When you have a question, they will literally stop the work they're doing and come to help you. This is amazing. The project I worked on is also quite challenging and impactful.",No free food and kinda expensive.Compensation not that competitive.,"Verified User Current Employee H***** Software Engineer - Sep 29, 2021",
5,"Great work life balance, interesting challenges ",Working on cool hardwareInteresting problemsGood work life balance,Team culture leaves a lot to be desiredCan be very silo’d in your work,"Verified User Current Employee A**** Senior Software Engineer - Sep 29, 2021",
4,WLB is good,BrandEmployee discounts on productsBusiness class travel for international business tripsNo pip culture,"Nothing so far, I’ve been in a great team and want to continue in the same team","Verified User Current Employee C****** Software Engineer - Sep 29, 2021",
3,Lot of growth opportunities if you know corporate politics,- Good Work Life Balance- If you know corporate politics you can go higher up pretty quickly.,- Management Sucks- Lot of politics within teams - Growth opportunities are limited,"Verified User Current Employee E********* Software Engineer - Sep 29, 2021",
4,Unclear promotion path/ career development,Reasonable comp package. RSUs grow over time and that’s nice,Bureaucratic and hierarchical. Lots of admin work involved for EPMs,"Verified User Current Employee V******* Engineering Project Manager - Sep 29, 2021",
5,Good Company to work in,"Impactful work, you would enjoy seeing your design in the hands of millions of people","Compensation is not good for Bay area , with the housing upward trend, it is getting worse","Verified User Current Employee K***** Hardware Developer - Sep 28, 2021",
4,Great work culture,"Comp is good here, stock and refresher RSU are nice",Work hours can be too much at time causing work life imbalance,"Verified User Current Employee o***** Data Engineer - Sep 28, 2021",
5,Great company,The Apple no additional explanations are required Proud to be hereGreat Employee Purchase Plan (25% for self use and 15% for friends & family’s)Anything is possible if you can convince your VP or Senior Director Many people spend life time here - love this company,PoliticsNever understand headcount decision (eg why that kind of supporting org requires that many people) Many useless people/teams try to be packaged as very useful Loud voice always win Salary/bonus increase not too high,"Verified User Current Employee G***** Product Manager - Sep 28, 2021",
5,Best company I’ve worked for so far,Great culture and managers. They care about your growth and development. Interesting projects to work on. Lots of learnings. Free meal vouchers. Great stock options a d bonuses.,Long hours during peak times like at the end of the quarter.,"Verified User Current Employee W****** Program Manager II - Sep 28, 2021",
4,"Really interesting tech & great pay, but opaque and shifty leadership","Fantastic payGreat work-life balance, including (p/m)aternal leaveReally interesting tech","Low standards for code qualityPoor management, at least on my own experience.Leadership is very opaque about their motives. Will withhold information from even senior employees, which leads to confusion and diverging approaches on same problem.","Verified User Former Employee Q***** Software Engineer - Sep 28, 2021",Left after end of contract. Was given offer from other companies and choose not to pursue renewal of my contract.
4,Growth depending on your immediate manager,"Great culture, great job security, awesome to work with some of the smartest people in the industry ",Promotion depending on the project assigned and depends on how much your manager likes you,"Verified User Current Employee J***** Engineering Project Manager I - Sep 28, 2021",
3,Great tech,"Good management. Great project managers. smart engineers. Great campus, PTO.",Poor Work Life Balance. Although some managers work to improve it.,"Verified User Current Employee j**** Engineer - Sep 28, 2021",
5,"Good compensation, meaningful work","Good compensation Work with mature and seasoned colleagues, not many new grads and noobs Contribute to the latest products release. First hand experience of all those coolest new products. ",Need-to-know policy. The company always treat everyone as a thief. Lack of transparency. You never know what your teammate is doing.,"Verified User Current Employee R***** Software Engineer - Sep 27, 2021",
5,Great company to work!,Compensation is goodGreat Team to work inGood manager,Career opportunities is limitedWork life balance could be better,"Verified User Current Employee n***** ASIC Design Engineer IV - Sep 27, 2021",
4,Decent WLB with moderate career growth,"-Decent compensation but on the lower side as compared to Google, FB, etc- Moderate WLB - Stable job","- Moderate to poor management with many of the Apple old timers in senior roles with no domain expertise in newer topics related to computer vision, machine learning, etc","Verified User Current Employee I******* Machine Learning Scientist - Sep 27, 2021",
1,Don’t worry in recruiting coordination,Culture is good but not enough to out weigh the cons,"Pay, management, diversity Terrible leadership Severely underpaid No opportunity to grow","Verified User Current Employee j***** Recruiting Coordinator - Sep 27, 2021",
4,Most reputable HW company; long hours,- Rewarding work - Many different teams for opportunity to try something new- Fair compensation- Less controversial management,"- Can be long hours, poor work life balance. Very much up to individual to figure it out and be okay to set boundaries- Less fun benefits compared to other tech companies","Verified User Current Employee e********* Manufacturing Quality Engineer - Sep 27, 2021",
4,A lot of smart hard working people,Smart and Hard working coworkers to learn fromGood benefits,Bad work life balancePoor pay for non-engineering rolesmiddle management disconnected from their teamsLeadership slow to adapt to shifting workforce dynamics,"Verified User Current Employee n***** Finance Manager - Sep 27, 2021",
3,The phones mint money,"Pay and company name are main draws. Recently, there are many new locations opening in different cities. This helps avoid By Area super high housing prices.",Very long hours and compensation cliff are the main drawbacks.,"Verified User Current Employee h***** QA Engineer - Sep 26, 2021",
4,"Great compensation, Balanced work life so far.","Compensation is next level,Nice folks with sound knowledge ",You have to teach yourself while on boarding on new features / teams.Less visibility across team,"Verified User Current Employee B***** Software Developer III - Sep 26, 2021",
5,"Great placer for creativity, very good culture of xf collaboration, but expectations can be too high.",A place where you can unleash your creativity with access to full HW to SW stack. Very good culture of xf collaborationCompensation is competitive.,Expectations can be very high and work is stressful sometime. But nothing comes for free.,"Verified User Current Employee a***** Senior Software Development Engineer - Sep 26, 2021",
4,"WLB is tough, a lot depends on the team","If you love Apple, you know. You can have a massive impact if you have a good manager.","WLB doesn’t exist, a lot of deadlines and constant fires.","Verified User Current Employee d***** Software Engineer - Sep 24, 2021",
3,Terrible work life balance. Benefits could be better,Lots of smart peopleOverall good benefits but could be better considering how much money we make,Terrible work life balanceManagement out of sync with employees,"Verified User Current Employee i****** Engineer - Sep 24, 2021",
5,Cool,Good WLBGenerous refreshersGreat foodCool techInteresting problems,Have to pay for foodSecrecy policies are annoyingOffice is a bit drab.,"Verified User Current Employee S********* Software Engineer III - Sep 24, 2021",
4,Impacts millions of people,Impact of your work and brand recognition are great at Apple. Pay is decent and most of your peers are very passionate about the customer experience.,Documentation of technology is terrible. The secrecy can get in the way of collaboration and innovation.,"Verified User Current Employee k******* Software Engineer - Sep 23, 2021",
5,Awesome company overall,"great benefits, excellent leadership, pay is finally catching up to other companies in Bay Area, good job security.","Occasional long days and tight schedules, upward mobility not as fast due to leadership saturation.","Verified User Current Employee P***** Principal Engineer - Systems Design - Sep 23, 2021",
5,Great wlb,"Great leadership, very good pay, career development options, solid stock","No transparency, I don't know what other teams are working on.","Verified User Current Employee y***** Machine Learning Engineer - Sep 23, 2021",
4,Challenging work,Great culture and challenging work.  Lots of opportunity for growth,Heavy dependence on contractors and vendors.   Slowed expansion in bay area,"Verified User Current Employee w***** Engineering Manager - Sep 23, 2021",
4,Fair,Compensation is mediocre at best. Benefits are pretty good. Some swag given and personal discount given for products.,Not much equity compared to other FAANG corporations. Base is on the lower side as well. No career growth unless you have personal relationships with management.,"Verified User Current Employee I***** Program Manager III - Sep 23, 2021",
5,"Great work life balance, interesting projects","very nice people, ambitious projects backed by ample amount of resources","cant really think of anything on top of my head, in general it was good","Verified User Former Employee w**** Product Designer - Sep 22, 2021",wanted to explore interests in other fields so switched companies
3,Bad WLB,Compensation is competitive. Company cares about privacy and quality of products.,"Bad WLB. Extremely secretive (can’t talk about project even to your teammates unless they are also approved).  Management is top down and when coupled with secrecy, you find out about your project very late with really tight deadlines. ","Verified User Current Employee I***** Senior Software Engineer - Sep 22, 2021",
2,I hate the company culture,"Good benefits, if you work hard you do get reconsidered ","Awful culture form the top. They act like Apple is better then all other tech companies. Intimidation from hr, lower pay then other companies","Verified User Current Employee t***** Software Developer - Sep 22, 2021",
4,WLB,The culture is not cut throat. Friendly team members in the group.,Limited developing tools to choose from. Little communication between groups.,"Verified User Current Employee k******* Machine Learning Engineer - Sep 21, 2021",
4,It’s not all bad,The benefits are decentThe culture is engaging and there’s more diverse conversations,There’s been a shift on how Apple takes care of its people. Growth is at a standstill. I see more of the same people shifting positions than people moving up. I think the benefits are good because it’s needed for the level of stress acquired at this job.The relationship just feels weird right now.,"Verified User Current Employee Q***** Technical Advisor - Sep 21, 2021",
4,Last few years have been great for stock appreciation.,Stock appreciation Brand value is great Vacations Good employee discounts,IC path isn’t very clear. Top management seems out of touch.,"Verified User Current Employee m***** Senior Software Engineer - Sep 20, 2021",
3,No work life balance in HWE,- Comp is respectable specially compared to other roles in HW companies- Can meet some pretty smart people,- No work life balance in HWE roles- Too much time spent on pleasing execs and managers,"Verified User Current Employee k**** Engineer - Sep 20, 2021",
4,Good compensation,Work with top notch engineersGood package and compensationGood perks,Less work life balanceConstant stress and pressureNot much career growth,"Verified User Current Employee d****** Engineering Program Manager - Sep 20, 2021",
4,Opportunity to work on highly visible products,Work on things that directly impact user’s liveGreat payGood food,WLB can sometimes be not greatCan be hard to grow if you don’t have a good manager,"Verified User Current Employee A***** Software Engineer - Sep 19, 2021",
5,Good,Apple has nice benefits and better compensation overall. The career path is clear,"Work life balance is terrible. Management chain seems to work every day, morning to the night","Verified User Current Employee 🔥*********** Software Applications Engineer III - Sep 19, 2021",
4,Basically no work life balance,Pay was ok for a hardware role. Company shutdowns are extra off days,Long work hours and a lot of toxic people at hardware team,"Verified User Current Employee N******** Engineer - Sep 17, 2021",
5,Not bad,"Great refreshers, great discounts, not a bad way to retire.",A little slow but that's expected of a large company.,"Verified User Current Employee e********* Software Engineer - Sep 17, 2021",
4,Great experience and learning opportunities. Poor work life balance,"Since my time as an NCG to an engineer with 4 years of experience, I’ve had the opportunity to work on many different tools in the team. The team I’m in encourages rotation and I find that very refreshing. Never have I had the need to check the time to see when I’ll leave work, because the work keeps me interested and motivated. There’s opportunity to learn a lot at Apple.",There is almost no work life balance. People expect quick responses to emails and they expect support 24/7,"Verified User Current Employee M***** CPU Verification Engineer - Sep 17, 2021",
2,Disappointing,Employee discountApple Park access401k matchNothing else so,Secret cultureLack of transparency Limited information to growMessy management,"Verified User Current Employee p***** Software Engineer - Sep 16, 2021",
4,"Great place to grow, but don’t expect an amazing run","Stable, structured workplace. Great benefits. Co workers are all experts, which might be a con at the same time. Company cultivates export culture and makes you very narrowly focused",The narrow focus is not great for someone who is a generalist with broad interest. Thing may get boring pretty fast and management is reluctant to have you explore outside of your teams typical written responsibilities. This stifles innovation.,"Verified User Current Employee E***** Hardware Design Engineer - Sep 16, 2021",
4,Good compensation,"Great compensation, Great reputation from other people, apple products discounts","Bad extra benefit, micro management, bad cross functional team work","Verified User Current Employee k***** Hardware Engineer - Sep 16, 2021",
3,Cogs in a Wheel,"Company values, delivers wonderful products to customers, being a part of work that makes a difference.",The company is cheap and doesn’t value their employees. Work life balance doesn’t exist. Corporate employees are treated like replaceable worker bees or ants just sacrificing their life for the sake of the hive. I was treated with more respect in Apple retail than corporate.,"Verified User Current Employee r***** Marketing Specialist - Sep 16, 2021",
4,No room for growth but great benefits,"Benefits, work life balance, some great managers who truly care",Jobs rarely become available to allow for advancement. Even years later.,"Verified User Current Employee M***** Technical Advisor - Sep 16, 2021",
4,Great work balance,"Great work balance, good compensation and friendly teammates. New office in seattle.",Career growth is a myth when you hit ict-4. Hard to get promoted.,"Verified User Current Employee O***** Software Applications Engineer IV - Sep 16, 2021",
3,Below average WLB,"Brand and reputation is good, but branding is gradually going down hillRSU refresh is kind of OKPay is above average","Poor / below average WLB and management does not care about how tech works, they care about impact and imagine the impact can come out of nowhere without providing enough recourses. Growth is horrible after getting to ICT4. It is bottlenecks on how org is structured and HC of the org. ","Verified User Current Employee I***** Senior Engineer - Sep 16, 2021",
5,great wlb,"culture, people, work, pay, benefits discounts, insurance, flexible pto, shutdown, commute",there are no cons i have noticed yet till now,"Verified User Current Employee c******** Software Applications Engineer IV - Sep 16, 2021",
4,"Overall a good experience, but depends on your team and manager.",Direct management is supportive.Compensation & benefits are great.Immediate team + skip level are great to work with.,Difficult to figure out which teams own what.Having to work in a constant black box because everything is a secret.,"Verified User Current Employee n***** Localization Project Manager - Sep 16, 2021",
5,Great people,Working with very knowledgeable people who are passionate about what they are doing.,Lots of people like to do overtime. I don't mind it but it is a lot of work.,"Verified User Current Employee 4********* Software Developer - Sep 15, 2021",
4,Great work life balance,WlbChilled out peersGreat benefitsCompany values privacy of customers,Dogmatic management styleMinimal mobilitySlow learning curveLimited career opportunities,"Verified User Current Employee d******* Site Reliability Engineer - Sep 15, 2021",
4,Lots of people getting paid to do nothing,Good benefits Remote workingFuture outlook of the company looks strong with new technologies streams and strong products and services,Certain teams have people who have learnt to do nothing all day and survive Management are not effective and don’t drive accountablity,"Verified User Current Employee o**** Sales - Sep 15, 2021",
1,Unrealistic Expectations,Most other companies see apple on your resume and view it positively.,"Management has unrealistic expectations of software engineers. No work life balance. No balance of positive and negative feedback, just all negative feedback and expectation to complete things faster. No respect for employees with disabilities. Retaliation if you express any disagreement. At least these are the characteristics of my org, CoreOS.","Verified User Current Employee a***** Software QA Engineer II - Sep 14, 2021",
3,Kind of a overall basic experience,Don’t have to buy apple productsShares perform wellInteresting work,Work life balance is non-existent but does depend on management.Compensation is kind of shit for one of the top companies.,"Verified User Current Employee B***** Machine Learning Engineer - Sep 14, 2021",
