Rating,Description,Pros,Cons,Author Info,Resignation Reason
5,Great WLB and Benefits,Great WLB even with things sometimes get busyBenefits are competitivePEOPLE are nice and not too much politics,Slow decision making due to multiple layers of command in place,"Verified User Current Employee 1********* Director, Information Security - Dec 4, 2021",
5,High-paced growth in Cloud,"Evolving rapidly on the Cloud side, lots of exciting opportunities to still shape the direction.",Mediocre work live balance on the cloud side because still understaffed despite hiring,"Verified User Current Employee J***** Senior Manager, Strategy & Operations - Dec 4, 2021",
4,Good WLB and growth,- smart people- good wlb- good comp- good perks,- slow processes- blockers often- non trapseperent perf,"Verified User Current Employee k****** Software Engineer III - Dec 4, 2021",
3,Rigid process,Great WLB and benefits. Chill environment with great potentials for your life.,Growth depends too much on managers. Peer reviews don't really matter. Be careful with the manager you are working with.,"Verified User Current Employee z***** Interaction Designer - Dec 3, 2021",
4,depends on product area.,lots of oppty if you are willing to and can learn the path and skills to advance. mobility to try different orgs every 12 mo. high growth stock means your equity is usually worth more when you best vs when you were awarded.,"lots of complexity. org complexity. product / tech complexity. almost anything you do will require a lot of meetings and coordination across various teams. career advancement requires a lot of thoughtful planning, and willingness/ability to follow the proven promotion formula","Verified User Current Employee s******** Product Manager - Dec 3, 2021",
4,Good company with decent benefits,Great colleagues but lately the quality of new recruits are quite low,Outdated perf structure that hurts the hardworking folks and benefits the fluffy folks,"Verified User Current Employee n******* Hardware Engineer IV - Dec 3, 2021",
4,Great if you fit in.,Stable. Free food. Lots of smart people. Some good perks (not as much as it used to be though),Seems hard to get a project that is even remotely interesting. PC culture to the max. Googlyness also means snobishness and nitpicking.Everyone is the smartest person in the world and is one upping everyone else.,"Verified User Current Employee h***** Software Engineer - Dec 3, 2021",
4,Good place to start your career.,Work life balance is great. Flexible working location. Tons of internal transfer opportunities.,Many reorgs. Takes long to even do a small launch.,"Verified User Current Employee B***** Software Engineer - Dec 2, 2021",
4,Customer Engineer,"Many opportunities to shine and grow in an exponentially growing cloud business.Benefits (Insurance, stock, etc)Genuinely brilliant people","Exponential expectations, growing pains and disorganization in an exponentially growing cloud business Sales Executives with primarily non-cloud backgrounds relying entirely on Customer Engineers (tech side) to qualify and refine opportunities","Verified User Current Employee c******** Customer Engineer - Dec 2, 2021",
4,Good for retirement,Very good WLB. Very good wlb. 10Words minimum boo,Not very challenging. Ten min words. Ten min words. Ten.,"Verified User Current Employee v***** Software Engineer - Dec 2, 2021",
5,Great work life balance,"+ Great wlb. I could work 25-30 hours a week and consistently meet expectations.+ Benefits (401k, medical plans).+ Managers have been pretty good at helping me get promoted.","- Slow moving, lots of bureaucracy- Leadership sometimes feels detached","Verified User Current Employee d***** Senior Software Engineer - Dec 2, 2021",
4,Great place to retire,"WLB, smart and humble coworkers, good culture , great 401K perks",It's slow. Feels like a good place to retire. The interview process seems too difficult for the job that we do.,"Verified User Current Employee t***** Software Engineer - Dec 2, 2021",
5,"Great work life balance, amazing TLM and team","Work life balance is great, my team is phenomenal and the pay is pretty great though a lot of that is just due to recent stock growth.",They like to underlevel people when they hire them then you have to do L+1 work for at least a year before promo. It can be hard to promo without a landing even if you are rated highly.,"Verified User Current Employee R***** Software Engineer - Dec 2, 2021",
5,All in all goog is great,Best place to really learn big tech.Good work life balance.,Slow advancement in some cases.Big companies move slow. Comp is becoming meh.,"Verified User Current Employee u***** Software Engineer, Staff - Dec 1, 2021",
5,"Exciting work, huge customer impact","I work in consulting, for largest global companies. The work is challenging and engaging.","None that I can think of. I get to choose my projects, work in a self-directed way.","Verified User Current Employee p***** Solutions Consultant III - Dec 1, 2021",
5,Good WLB,- Easy to change teams or location- Relaxed work environment,"- Many things depend on team or org- Massive company, bureaucracy","Verified User Current Employee B***** Software Engineer - Dec 1, 2021",
5,Good so far,"Good work life balance, benefits are top notch. Lots of swag, smart teammates.","Work is kinda boring. It seems like most of the work, across most teams, is just generally kinda boring.","Verified User Current Employee O***** Senior Software Engineer III - Dec 1, 2021",
5,Great work life balance,"Good comp, excellent work life balance, internal tooling is incredible.","Many things oriented around perf and promo ladders. Depending on your team, potentially a lot of tech debt.","Verified User Current Employee Y***** Engineer - Dec 1, 2021",
4,Good wlb,Work life balance is great. Benefits and culture are great too,"Slow career growth, hard to get promoted. Compensation no longer best in the market","Verified User Current Employee ¶** Software Engineer - Dec 1, 2021",
5,Employee friendly environment with lots of opportunities,"Very employee friendly, good comp, flexible work schedules, lots of perks.",A bit large and bureaucratic. Can feel very corporate. Not super clear direction from leadership.,"Verified User Current Employee p***** Engineer - Dec 1, 2021",
3,Badly aging entitled cult,-Benefits and perks-Global footprint and mobility options-Variety of roles and business groups,-Inept leadership at VP+-Messy infrastructure-Employee entitlement-Whiny activists,"Verified User Current Employee G***** Program Manager - Dec 1, 2021",
4,A company in transition,Good culture. Good work life balance. Lots of opportunity to move around.,Getting staid and slow. All the good talent is leaving.,"Verified User Current Employee Q***** Group Product Manager - Dec 1, 2021",
3,Not for everyone,- Smart people all around- Transparency of the work going on in the product.,"- As a software engineer, you have to do testing, ops work and dev work, basically everything.- The internal tools are pain in the ass. They are too many and almost nobody around you has good expertise with them. And working with them isn't helping you with your career.- I am in Cloud, and WLB is ZERO!","Verified User Current Employee W***** Software Engineer III - Dec 1, 2021",
4,global platform with potential to drive incredible impact and lead the way for the industry,"amazing people, cool products, lots of great perks, strong culture of innovation of creativity","- employees are incentivized to focus on launching new things so necessary infrastructure work isn't valued- decision by consensus culture also means it can be hard to get to clear decisions made or accountability- strong bias for engineering culture which means if you're not an engineer, expect your expertise to be devalued","Verified User Current Employee n***** Program Manager - Nov 30, 2021",
5,Great work life balance,"Great people, dev tools, benefits and food. Good career growth.",Limited scoped projects. Can be political from time to time.,"Verified User Current Employee m***** Software Developer - Nov 30, 2021",
5,Great comonay with good work life balance.,Great pay and excellent work life balance.State of the art technology stack.,"Uncertainty in career growth, depending on the product area and specific project outcome.","Verified User Current Employee b********* Software Development Engineer - Nov 30, 2021",
4,Team dependent growth,Good work life balanace and quite a lot kf learning opportunities if teams are new.,Some teams do not have a lot of code work. Some have their parent teams outside India due to which code reviews and stuff are a bit slow.,"Verified User Current Employee U***** Software Engineer I - Nov 30, 2021",
4,Good work life balance. Low impact,Company really cares for employees and work life balance is good.,The burden of bureaucracy and processes is very high and one is unlikely to get anything impactful done quickly.,"Verified User Current Employee g****** Manager, Software Development & Engineering - Nov 30, 2021",
4,Great up to a point unless you just want to coast,"Comp is top of market and hard to beat (basically golden handcuffs). Really smart colleagues, interesting work and lots of internal mobility (horizontal not vertical).","Everyone is neurotic, type A gunner. More and more it feels like projects are spun up for Perf and not actual value or need. No control over career growth or opportunities.","Verified User Current Employee c***** Legal Counsel - Nov 29, 2021",
5,Excellent company,Great wlbGreat cultureNice swagsGood code base and reviews,No surity for promosMight be boring workComp might be low compared to others,"Verified User Current Employee h***** Software Engineer - Nov 29, 2021",
5,Great Company to work at and grow,"Great learning opportunity, Multi cultured, employees have a voice","fast paced, might feel Impostor Syndrome is hitting you","Verified User Current Employee C***** Cloud Architect - Nov 29, 2021",
4,Great company with ambitious goals,- people are some of the brightest and best- products aim to make impact on users or business- comp and benefits competitive,"- extremely Bay Area centric (common that other regions have to accommodate meetings all around)- google finance is hierarchal, promotions may be hard to come by or based on ‘vacancy' for L5 or above","Verified User Current Employee b**** Finance Program Manager - Nov 29, 2021",
4,"Fantastic place to learn, okay place to earn","Extremely easy to switch teams and projects, to pick up new skills and grow with fantastic code review.More people and money than they know what to do with, so lots of room to move around.","Extremely easy to burn yourself out, feedback will endlessly be provided on how you can do more and you can compare yourself to people with no outside life.Promo/perf process is incredibly time consuming and stressful.","Verified User Current Employee 7*** Software Engineer - Nov 29, 2021",
1,Wlb ok,"Very good work life balance. Not much happening, every one is chill",Comp is lagging hard to be promoted too mmany SJWs,"Verified User Current Employee p***** Software Engineer - Nov 29, 2021",
5,"Great wlb, supportive management","Great wlb, supportive management, decent compensation but per hour compensation is stellar.",Quality of perks is diluting and pay could be bumped a bit,"Verified User Current Employee N***** Software Developer III - Nov 29, 2021",
4,Mixed bag,The company culture is really strong and everyone is always willing to help.,"Things move very slowly here, including reviews and promotions. Compensation is also starting to get less competitive.","Verified User Current Employee t****** Software Engineer - Nov 29, 2021",
4,don't be evil (this has been removed),Work life balanceCan be fully detached from work during non-business hoursNot much stress,Big companyLimited growth trajectory for L5+Bureaucratic Leadership pretend that they still care about employees and are full of bullshit,"Verified User Current Employee b****** Senior Software Engineer - Nov 29, 2021",
5,Great culture,Great cultureTalent peopleToo many resource to learnStable,"Hard to get promo, Everything was too slowScope is not big enough","Verified User Current Employee y******** Software Engineer - Nov 29, 2021",
4,Great work life balance,Great work life balance. Great infrastructure. Good food and gym.,Things move slowly. Most things have already been built. Slow growth.,"Verified User Current Employee K***** Software Engineer - Nov 29, 2021",
5,Great place to learn,So much learning Smart coworkersNice people and cultural Great managers,Slower career growth in some teamLower comp as a result of slow growth,"Verified User Current Employee U***** Business Intelligence Engineer - Nov 29, 2021",
3,"Overall decent, but quickly getting old-fashioned",Great work life balanceNon toxic environmentJob security,Org structure is inefficientNo urgency at allNumber of incompetent managers is growing,"Verified User Current Employee z****** Staff Software Engineer - Nov 29, 2021",
5,Amazing place to work,work life balancegood work culturerespect employeesamazing ppl around,Slow track for some positionstoo many process to handle,"Verified User Current Employee i******* Web Solutions Engineer - Nov 29, 2021",
5,"It's OK, but it's getting worse",Unbeatable WLB; great benefits; smart and kind people; great culture; great docs; Kotlin; stable code; oncall is comped; great job security if you're not a jerk,Work is slow-going; management is becoming nepotistic; Amazon culture slowly creeping in to Seattle office; a few hot-headed people with anger issues (e.g. me),"Verified User Current Employee T***** Software Engineer - Nov 29, 2021",
4,Golden handcuffs make it hard to leave,"Top notch benefits, refresher grants, miscellaneous perks, extensive learning opportunities",People who play politics and are showmen get promoted quickly. That's not unique to Google though,"Verified User Current Employee V***** Design Researcher - Nov 28, 2021",
5,good wlb,good work life balance. good work life balance. good work life balance,good work life balance. good work life balance. good work life balance,"Verified User Current Employee A***** Software Engineer - Nov 28, 2021",
5,great wlb,great wlb.strong colleagues to work with.plenty of resource for self-study.,poor project management for career growth.slow move in large team.,"Verified User Current Employee x*** Software Engineer - Nov 28, 2021",
4,Great WLB,"Get paid $400k to learn and work 35 hours/week. If thats your thing, this place is great.",Good luck getting max comp based on programming skill. Lots of leadership needed beyond L5.,"Verified User Current Employee ****** Senior Software Engineer - Nov 27, 2021",
4,Every PA is different,- Lots of perks and great pay. - Most of the people you interact with will be intelligent.,- Consensus driven culture means everyone has to agree about everything. - Lots of politics and bureaucracy. - Meeting heavy culture.,"Verified User Current Employee d****** UX Design Manager - Nov 27, 2021",
4,Good WLB - no major hostility.,Compensation is okay. WLB is fine. No major hostility from co-workers. Day to day work may or may not be interesting - but rarely any major surprises.,"Growth is slower than comparable companies. Pressure is often implicit rather than explicit - may be difficult to know performance. Vacation days are low (15 days for new hire - 20 for 5y+, 25 for 10y +).","Verified User Current Employee E***** Software Engineer - Nov 27, 2021",
5,A decent company,1. A great place to learn new technology2. Good work life balance3. Great benefits program4. Leading in several areas5. Easy to switch to different teams,1. Slow career growth2. Compensation not compatible3. Big company,"Verified User Current Employee A***** Senior Software Engineer - Nov 26, 2021",
5,Great wlb,"Great work life balance, many talented people, a lot of perks","Not all projects are super interesting, you have to find a good team","Verified User Current Employee n******* Software Engineer - Nov 26, 2021",
4,good,WLBWLBWLBWLBWLBWLBWLBWLBWLB,"slow moving, slow moving, slow moving, slow moving, slow moving, s","Verified User Current Employee Y***** Software Engineer - Nov 25, 2021",
4,Used to be a great company,"Work stability, lots great employees, nice infra and internal documents",Super slow about career growth; more people fighting for few opportunities.,"Verified User Current Employee U***** Staff Software Engineer - Nov 25, 2021",
4,good food,"good food, gym, classes, work life balance, and many benefit","no food, gym, classes shuttles, extra benefit during Covid times","Verified User Current Employee p****** UX Designer - Nov 25, 2021",
3,"[GCP only] Was a good place, but it is now a mini Oracle","Still the coolest technology.Awesome Brand. good overall Google culture + benefits and perks.There are many Google unique Pros, TGIFs, internal thank you bonus, tons of resource for you to learn and grow.Work Life balance is a choice, most people respect (they have to) this.","Major Culture shift to be an EnterpriseGaps in leadership's view and vision vs. Field reality and executionSenior leaders becoming much less people focus. If there is a problem, throw more people in.Career progression is tough, getting L+1 seems harder. But yet we are hiring external L7+ into the org regularly.","Verified User Current Employee C******** Sales Engineer Manager - Nov 25, 2021",
5,Cloud sucks!,Google brand is good for future prospects in the technology Soave,Cloud is not google. The culture sucks and it's really hard to make it. You get layered pretty quickly,"Verified User Current Employee G***** Customer Experience Manager - Nov 25, 2021",
4,"WLB good, Very Bureacratic","Work life balance is nice and stable. Culture is relaxed, people are great to work with",Lots of process and controls in place which can make doing your job more difficult than absolutely necessary. Also overcomplicates performance reviews and promotion.,"Verified User Current Employee v***** Software Engineer - Nov 25, 2021",
4,"Good WLB, slow development",Good WLB - things are mostly planned wellSmart peopleLarge and visible codebase - easy to learn from,"Everything is very slow - approvals, permissions, reviewsHard to drive the idea end-to-endCompany is large and working in different PAs feels like working in different companies","Verified User Current Employee Y***** Software Engineer II - Nov 25, 2021",
1,Super slow promotion and it's unfair.,You are in conform zone as long as you are in a team for a long time.,Super slow promotion. You work hard but you still can't get promo.,"Verified User Current Employee L***** Software Engineer - Nov 25, 2021",
5,Great rampup experience,"Document is great, Engineering system is great and test coverage is great. The rampup experience is excellent comparing to my previous company.","The company seems to become more and more 'frugile', both in terms of compensation and perks.","Verified User Current Employee z***** Software Engineer - Nov 25, 2021",
4,"Great WLB and compensation, the rest is mediocre","* Perfect WLB. In most roles you can get away with 4-5 hours of focused work per day.* Good compensation, especially stock grants are valuable because the stock has been growing a lot recently.","* Very few interesting positions, and the competitions for these roles is insane. Most people are stuck engineering their way around legacy systems and dealing with corp politics. * Career growth ends at L5. To move any further up, one needs to be real friends with their manager and make projects that are visible. You have to game the system to get promoted. On the other hand, useful or impactful projects are often disregarded. * The culture is weird. You have to be geeky and impersonal to fit it, very difficult to connect with your colleagues. Constant HR trainings about cultural biases and harassment don't help to make the atmosphere more relaxed.* Management is careful and slow. Or thoughtful as our CEO puts it. The goal is to maintain the status quo and not ruin the business, so everything moves very slow.* Come to Google to earn money, stay comfortable or get a strong line on your CV. Don't come for exciting and creative work. It has long become a usual corporation and the hiring bar is getting lower every year.","Verified User Current Employee K***** Software Engineer - Nov 25, 2021",
3,Not exciting any more,Good work life balance and benefits. Working with Smart people,"Company has changed significantly. Everything is political, no trust in employees.Stupid promotion process.","Verified User Current Employee t***** Senior Software Engineer - Nov 24, 2021",
4,"People are too ""fat and happy"". Company hasn't truly innovated in a long time.",CompensationBrand recognitionGreat technology stackCushy perks (at least before Covid),"Performance review process is a nightmareNot enough senior people leave to allow for more junior people to advance in careersEmployees are too whiny, forgetting it's a job and if they don't like it, they can leave.","Verified User Current Employee P***** Group Product Manager - Nov 24, 2021",
5,Great first impressions,Culture is greatColleagues are goodWide variety of ToolsCodelabs for trainings,Bit slow in releasing new changes into productionDown levelling,"Verified User Current Employee s******** Software Engineer - Nov 24, 2021",
5,Good wlb and comp,Nice wlbGood compPick of projectsAbility to impact,Company is big and can be very slow. Bunch of folks have not worked in smaller environments and lack hunger,"Verified User Current Employee W***** Technical Leader, Engineering - Nov 24, 2021",
5,"Good wlb, okay work, good culture","Good wlb, okay work, good culture. Good tech stack and tools.","Lots of beaurocracy, takes time to get things done. people tend to coast and don't respond to emails.","Verified User Current Employee V***** Software Engineer - Nov 24, 2021",
5,Great culture,"Great compensation, a lot to learn, smart colleagues, common sense culture","Slow progress, sometimes red tape, proprietary tech stack, slow promo","Verified User Current Employee f***** Software Engineer - Nov 23, 2021",
4,Great WLB,"Really good WLB, which translates into high hourly pay. Coworkers are nice and smart.",It can feel stagnated at times in a company this big.,"Verified User Current Employee g***** Software Engineer - Nov 23, 2021",
4,Good place to work,Lots of benefitsGood work life balanceCompetitive total compensation,Work can be a little slow sometimes Management decisions can be slow at times,"Verified User Current Employee j***** Site Reliability Engineer - Nov 23, 2021",
5,Great,Good teamGood life work balance Good compensation Great technology,Decision making is slowManger chain is longToo many processes or meetings,"Verified User Current Employee V***** Software Engineer - Nov 23, 2021",
5,Good experience so far,"Good work life balance, decent comp and culture (and extras words)","Very slow, easy to get lost in a large company","Verified User Current Employee s****** Senior Software Developer - Nov 23, 2021",
4,Good wlb,- Good benefits- good wlb- impact at large scale- smart people,"- Type of work can be boring depending on team- eng first culture, culture and polish lacking","Verified User Current Employee b***** Designer - Nov 23, 2021",
5,Good place to work,"- Good comp, though in current hot market it's no longer the best- Good work life balance generally but this changes team to team","- Large company, takes forever to get things done often due to multi team dependencies - Career growth can be slow","Verified User Current Employee Y***** Senior Product Manager - Nov 23, 2021",
4,Bloated Company with Good WLB,Work life balance. Mentorship. Above average comp. Random perks. Internal mobility.,Lots of bureaucracy (esp. in Search). Slow career progression. Bloated teams.,"Verified User Current Employee T***** Software Engineer - Nov 23, 2021",
4,I had great managers.,Internal tools to available to developers are great after you learn to use them.,"I come across tech debt quite frequently due to multiple coexisting systems, replacing an old one with a new one takes long time.","Verified User Current Employee v***** Software Engineer - Nov 23, 2021",
5,Great work life balance,Smartest people. No dead weight. Everyone is so nice to each other sneak helpful,"Slow consensus culture takes some getting used to, but it does seem to lead to better outcomes","Verified User Current Employee t***** Senior Staff Program Manager - Nov 23, 2021",
4,Great life balance,Good foodFree to work from remote Free bus service,Not that much development . Less pay if you are vendor,"Verified User Current Employee d****** Software Engineer - Nov 23, 2021",
4,"Great wlb, decent pay, rather boring work, slowly getting worse over time.",Wlb is absolutely fantastic. Any long hours or stress are self-imposed. The pay is good (but not great).,"Promotion process is slowly killing this company. As you get more experienced, you get increasingly undercompensated. You either leave or start coasting. Either is bad for G. Good for wlb. The work is dull in crushing majority of orgs. It's not a big startup folks!","Verified User Current Employee a****** Software Engineer - Nov 23, 2021",
4,"Great WLB and pay, slow career growth",- Good refreshers keep me from leaving- amazing WLB,"- fast promo is pretty much unheard of, no matter how well you do, promo committees will ding you for sustained track record if you haven't been at your current level for 2 years.","Verified User Current Employee v***** Software Engineer - Nov 23, 2021",
3,Good for coasting - not job satisfaction,"Can coast in some orgs (not cloud) without doing much, have good WLB and still get decent TC. Teammates are good engineers and all the managers I've had have been good.","No job satisfaction. So much red tape. To launch even minor things, I need 6 different approvals. Sometimes projects get put into some limbo state because the company is so risk averse and you have long email threads with corporate lawyers. Not good for career growth/learning compared to smaller companies since infrastructure is all custom internal stuff and there is very little work that's focused on building brand new systems.","Verified User Current Employee D********* Software Engineer - Nov 22, 2021",
5,Great work life balance,Well Known pros that I can include - GrowthPayWorklife balance,NoneI don't see many cons here. It is very well know company and brand,"Verified User Current Employee B***** Test Engineer - Nov 22, 2021",
5,It's google,"Good comp, good work life balance, good community within the company",Slower side of career progression compared to similar companies,"Verified User Current Employee t****** Software Engineer - Nov 22, 2021",
5,Best place to chill,"Benefits definitely top notch. Free cafe and free gym in many major cities in the world.In many teams, no one really chases after you to finish things.",Stagnant growth space in big company.Sometimes have to do promo oriented design.,"Verified User Current Employee W***** Software Engineer III - Nov 22, 2021",
4,Great place to work,Great place to work if you account for giving up potential TC workin at the other unicorns,Very slow moving and process needed to do very simple tasks.,"Verified User Current Employee M***** Software Engineer III - Nov 22, 2021",
5,Great work life balance,People are super nice and they help each other grow.,Too much miscellaneous stuff other than work you have to take care of.,"Verified User Current Employee a***************** Software Engineer - Nov 22, 2021",
3,Experience varies by team,1. Decent company with endless perks and benefits.2. Many opportunities to learn and grow.,1. Company culture disappeared with Larry and Sergey.2. Promotion process is incredibly difficult and unnecessarily rigid.3. Product teams have become very political. Leadership teams are considered royalty.4. Mental health is not a priority -- Google rides the wave to gain external trust and support.5. Doesn't value retention.,"Verified User Current Employee z***** Technical Solutions Consultant - Nov 22, 2021",
5,Great company,You get to learn and experience the culture of Google and the people,There are so many different layers of processes for each project and it's really hard to get things approved,"Verified User Current Employee e****** Interaction Designer - Nov 22, 2021",
5,Great,Great people and perks. Interesting work. Empathetic leadership. Awesome work-life balance. Extremely stable.,"Career growth needs to be self driven, especially if your manager isn't doing their part.","Verified User Current Employee u***** Manager, Software Engineering - Nov 22, 2021",
4,Overall very enjoyable work place with nice colleagues.,Great work life balance. Enjoyable working environment. Lots of perks. Free food.,Project pace is slow due to various planning and review phases. On average promotion takes longer than core teams in MTV.,"Verified User Current Employee N***** Senior Software Engineer - Nov 22, 2021",
5,Not toxic culture. Nice colleagues,People are nice. Decent WLB overall. Compensation is good. Learn some best practices.,Too much consensus rather than leaving decision ownership to boots on ground.,"Verified User Current Employee j***** Technical Program Manager - Nov 22, 2021",
4,Probably one of the best pay/working hours ratio,"- Despite being a 150K employee company, Google still has cutting edge technology and great culture across most of the teams",- Slow promotions- Close to but not top of the market pay anymore- Hard to make impact,"Verified User Current Employee U***** Customer Solutions Engineer - Nov 22, 2021",
4,Overall a very good place to work. RTO strategy is a missed opportunity for a real commitment to remote culture.,"Great stock performance, great colleagues, great tools. Internal mobility good.","Frequent re-orgs, internal promo bar much higher for some levels compared to new hires.","Verified User Current Employee n***** Engineering Manager - Nov 21, 2021",
5,Very comfy and clean offices and restpectfull people,So organized and very well documented for the projects and people are helpful,Low salary if no leverage from previous company or for an enterance role,"Verified User Current Employee i***** QA Analyst - Nov 21, 2021",
5,Great team but compensation is quite low,Good team and cultureTeam switches are easy.Benefits are better than amazon,Compensation is quite low for bay areaSome teams have boring projects,"Verified User Current Employee B***** Software Development Engineer III - Nov 21, 2021",
4,"Amazing impact and talent, hard to move up",Super smart people in every single job function (pm eng Ux etc). Products are used by everyone you know and you have lots of impact in terms of reach.,"Way too bureaucratic and risk averse. Every single person is highly replaceable, no real new innovations like the old days. Company is just basically a really well oiled ad revenue machine","Verified User Current Employee o***** Product Manager II - Nov 21, 2021",
4,Great culture bad management,Great coworkers with interesting projects and company perks are great,Isolated tech stack can get stuck in a very narrow tech stack . Also has slow speed,"Verified User Current Employee S***** Engineer - Nov 21, 2021",
4,Stay away from GCP if working for Google,Opportunity to work with smart and talented engineers. Amazing company perks,GCP managers aren't helpful and just parrot whatever is said up top. Top down approach rather than bottom up where you might see in other parts of Google,"Verified User Current Employee 2******* Engineer - Nov 21, 2021",
5,Great WLB,WLB is awesomePeople are super smartScale is huge,Career growth stalls after a pointBureaucracy due to new privacy laws,"Verified User Current Employee z***** Software Engineer III - Nov 20, 2021",
4,Smart people,"Massage, free food, career management, mentors, internal courses, smart people","Slow, red tapes, misalignment, meeting heavy, too many lYers of vps","Verified User Current Employee I***** Cloud Developer - Nov 20, 2021",
5,Awesome name on resume,Most of the teams offers pretty good work life balance,"The risk of Slow promo is pretty high, especially at low levels.","Verified User Current Employee b*** Technical Solutions Engineer - Nov 20, 2021",
5,Great company to work for,"Great work life balance, culture and people, good compensation in Australia,",None core work and very limited promotion opportunities given the impact of the work,"Verified User Current Employee N********* Software Engineer III - Nov 20, 2021",
5,Great company,It's a great place to work and free lunch is awesome,Lunch can be better and can have more diversity in food,"Verified User Current Employee n********* Engineer I, Software Development & Engineering - Nov 20, 2021",
4,"Great for perks + coasting, not many opportunities for growth",- great work life balance (maybe too little work to do...)- good comp + perks- can have interesting projects - good job security,"- lot of people just coasting, don't really care about the work- your experience/promo depends A LOT on your manager and their individual preferences - lot of maintenance work, can be boring","Verified User Current Employee y***** Software Engineer - Nov 20, 2021",
5,Good company to work for a few years,Great work life balanceAlmost competitive compensationOpportunity to network,Slow career progression as promotions are hardPeople can stagnate their learning as work is not very challenging.,"Verified User Current Employee g***** Senior Software Engineer - Nov 20, 2021",
5,Great work life balance,Work life balance is great. You get to work with talented peers,Isolated from outside technology which presents hurdles when switching perhaps,"Verified User Current Employee u***** Software Engineer - Nov 19, 2021",
4,"Great work life balance, decent salary",Great Work life balance and good culture. Great food and perks.,"Career can stagnate, compensation no longer at the top of the market","Verified User Current Employee b********* Software Engineer III - Nov 19, 2021",
5,"Great place to work , amazing perks and work life balance",Many options for career growth and change of fieldsFlexibility and support for parents and caregiversAmazing work cultureManagement cares for employees,Big company - takes time to push ideas. Need to be patient and persistent,"Verified User Current Employee R********* Staff Solutions Consultant - Nov 19, 2021",
4,Great work life balance,Work life balance is goodFuture is tableFood is good,Slow promoteSome issue with current orgScope is small,"Verified User Current Employee g***** Engineer - Nov 19, 2021",
5,Great work life balance,"work life balance, diversity and inclusion work. if you really wantto you can get your voice heard to affect change, or at least start discussions. you can voice your opinion without much fear of blowback","as with any large company, growing pains and hard to move up. have to often play the waiting / politics / visibility games to get promoted","Verified User Current Employee n***** Strategic Partnerships Manager - Nov 19, 2021",
4,Good engineering environment and smart people,G is a fully eng driven company. Best tools and infrastructure for eng to be productive.,"Promo process is shitty. If you are looking for best career growth, G is not for you","Verified User Current Employee t********* Software Engineer IV - Nov 19, 2021",
5,Great place to work,"Great WLB, smart people, interesting projects, good perks, nice office",Politics at higher levels. Too much weight gain due to food.,"Verified User Current Employee g**** Senior Software Engineer - Nov 19, 2021",
4,Work life balance is great (except in cloud),Mgmt is definitely a lot more caring than my previous companies,Sometimes it gets a little boring so you have time to do other things in life,"Verified User Current Employee j****** Product Manager/Strategy V - Nov 19, 2021",
4,Good culture,- Good work life balance- Get to work in different technologies impacting a lot of users,Too many internal tools and takes a lot of time to understand and get familiar with and these are not useful outside google.,"Verified User Current Employee u***** Software Engineer III - Nov 19, 2021",
4,Great benefits,"Awesome benefits for interns, good WLB, great people and nice projects","Average pay compared to other top companies, have to take late calls to collaborate with US teams.","Verified User Current Employee U***** Software Engineer - Nov 19, 2021",
5,Great work life balance. Pay not so much competitive,"worklife balance, quality work, great pride. Stable growth with RSUs","becoming too boring, Lot of legacy code. Becoming a bit political.","Verified User Current Employee h***** Senior Software Engineer - Nov 19, 2021",
4,Cloud is toxic,"Lots of great tools, focus on engineering, and lots of design review","Meeting heavy, perf is closely related to the project and manager","Verified User Current Employee B***** Software Engineer - Nov 18, 2021",
5,Good WLB and Food,"Good food, great work life balance, long promo process but fair","Long promo process, constant reorganizations and hirings, fighting for projects","Verified User Current Employee K***** Software Engineer IV - Nov 18, 2021",
4,Still a great place that emphasizes quality,"Google has shown remarkable ability to maintain a good culture and staying on the cutting edge of tech and talent for 20+ years. No other company of this size and age has managed to maintain both for so long. The place still believes in quality over quantity: keeping a high hiring bar and hoarding raw talent with perks and wlb, instead of proritzing growth at expense of culture and talent.","Inevitably there is some loss of agility, quirkiness and talent after years of exponential growth. Over time some efficiency and corporate culture inevitably sneaks in. But Google still has most of what makes it special, in a way that no other Big Tech company has come close to replicating.","Verified User Current Employee K***** Software Engineer - Nov 18, 2021",
4,Best Company Ever. Let's be real.,-Free Food-Amazing Benefits-Good WLB/Low Stress-Cool offices -Smart people everywhere,-Lack of Career Growth-Promo is competitive -Skills can stagnate-Not as technically challenging as MANA-Slow moving,"Verified User Current Employee s**** Senior Technical Program Manager - Nov 18, 2021",
4,Great work life balance,"Good perks, people are nice and smart, good work life balance",Things move slowlyA lot of ReorgA bit top down,"Verified User Current Employee W***** Software Engineer - Nov 18, 2021",
3,"Great wlb, super slow moving",Good wlbGood overall benefitsDecent total compensationIt's Google,"Decisions don't get madeThe matrixed org structure sucks, eng has too much sway","Verified User Current Employee c***** Technical Program Manager - Nov 18, 2021",
5,Learning Opportunity,"A lot of teams have challenging work and you get to learn a lot working for them. The culture is pretty open and transparent, the management gives frequent feedback to help you (without blaming anyone). It has great perks, free food and gym access, etc.",A challenging team means your work life balance takes a hit. It's also hard to be recognized when everyone is driven and smart.,"Verified User Current Employee P****** Software Engineer III - Nov 18, 2021",
